,Unnamed: 0,smiles,logP,logD
8905,506,C=c1c(O)cc(C)c(O)c1=C,1.82,
8906,13854,CC(C)(C)NC(=O)Nc1ccc(-c2c(COCc3ccccc3)[nH]c(=N)[nH]c2=N)cc1,,3.09
8907,7143,COc1cc(CC(N)C(=O)O)ccc1O,-2.54,
8908,10593,NC(Cc1ccc(O)c(O)c1)C(=O)OCc1cccc(C(F)(F)F)c1,2.29,
8909,9704,Cn1c(SCc2cc(F)cc(F)c2)nnc1-c1ccc2nonc2c1,3.68,
8910,16389,Clc1ccccc1CNC[C@H]1CC[C@H](CNCc2ccccc2Cl)CC1,,2.74
8911,744,CC(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.32,
8912,5489,CN(C)C(=O)Nc1ccc(Oc2nnn(C(C)(C)C)n2)cc1,2.08,
8913,11899,O=C(OCc1ccccc1)n1c(=O)[nH]cc(F)c1=O,1.42,
8914,486,C=Nc1cccc2c(O)c3ccccc3c(O)c12,4.1,
8915,10112,N=C(N)NN=Cc1cccs1,0.98,
8916,16321,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,,1.67
8917,31,Brc1cccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)c1,3.76,
8918,2207,CC1(C)CCCC(C)(C)N1N=O,2.49,
8919,11270,O=C(Cc1ccccc1)Nc1ccc(Cl)cc1,3.54,
8920,15357,COc1ccc(C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,,3.74
8921,6491,COC(=O)CON=C(C)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54,
8922,1034,CC(=O)OC1CC2C(CCC3CC(OC4CC(O)C(OC5CC(O)C(OC6CC(O)C(O)C(C)O6)C(C)O5)C(C)O4)CCC32C)C2(O)CCC(c3coc(O)c3)C12C,2.29,
8923,14521,CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,,4.0
8924,2201,CC1(C)CC2=NOS3=C2C(=NO3)C1,1.9,
8925,12396,O=S(=O)(c1ccccc1)c1cccc2cccnc12,2.33,
8926,6357,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,2.3,
8927,8587,Cc1ccc(CO)cc1,1.58,
8928,1945,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4.8,
8929,5745,CN(C)c1ccc(N(C)C)nn1,0.99,
8930,328,C=CC12COC(=O)C(=C)C1C1OC(=O)C(=C)C1C(OC(=O)C(=C)C)C2,1.56,
8931,5171,CCS(=O)c1sc(Cl)cc1C#N,2.31,
8932,16524,N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)[nH]c2ccncc2c1=O,,2.0
8933,10016,N#Cc1cc(-c2ccncc2)cnc1N1CCCC1,2.95,
8934,11161,O=C(CC1CCCCC1)N1CCCCC1,3.2,
8935,11732,O=C(O)Cc1cccc([N+](=O)[O-])c1,1.45,
8936,3592,CCCCCOC(C)=O,2.3,
8937,13794,CC(=O)Nc1ccc(CN=c2[nH][nH]c3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,,2.63
8938,5586,CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1,-0.2,
8939,8679,Cc1ccc(S(=O)(=O)CC(=O)c2ccc(Cl)cc2)cc1,3.43,
8940,11704,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,3.94,
8941,7729,COc1cccc(OC)c1C(=O)O,0.66,
8942,767,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(N)=O)C(C)C,0.73,
8943,2602,CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c1ccccc1,2.45,
8944,6887,COCOC,0.0,
8945,14948,CNCCCC12CCC(c3ccccc31)c1ccccc12,,0.89
8946,4387,CCN1CCCCCC1=O,0.65,
8947,3585,CCCCCOC(=O)Nc1ccccc1,3.8,
8948,9950,N#CCCN(N)c1nc2ccccc2o1,0.9,
8949,2368,CC1=CCC(C(C)(C)O)CC1O,1.81,
8950,13972,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,,1.98
8951,17295,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,,3.32
8952,11436,O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,3.13,
8953,10031,N#Cc1ccc(NC(=O)N=C(N)N)cc1Cl,1.9,
8954,12067,O=C1CC(Oc2ccccc2C(=O)c2ccccc2)N1,1.83,
8955,17141,O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,,1.9
8956,3798,CCCCOc1ccc(OC(=O)NC)cc1,2.86,
8957,12745,O=c1[nH]c2c(O)ccc(CCNCCCCCCNCC(F)(F)c3ccccc3)c2s1,1.57,
8958,14779,CN1CCC(COc2cc(OC3CCOCC3)c3c(=Nc4c(Cl)ccc5c4OCO5)[nH]cnc3c2)CC1,,2.59
8959,10964,Nc1ccc(C(F)(F)F)cc1,1.95,
8960,1007,CC(=O)OC(C)(C)C,1.76,
8961,1178,CC(=O)c1c(C)[nH]c(C(=O)COC(=O)c2ccccc2NC(=O)c2ccco2)c1C,4.73,
8962,16814,NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,,2.8
8963,5526,CN(C)C(=O)OCc1cccc(N(C)C)c1,2.28,
8964,9845,Fc1ccc(Cn2cncn2)cc1,1.1,
8965,3864,CCCCc1cccc(OCC(=O)O)c1,3.18,
8966,11882,O=C(OCC(=O)N1CCOCC1)c1ccccc1,0.9,
8967,14091,CC(O)(C(=O)Nc1ccc2c(c1)-c1ccccc1S2(=O)=O)C(F)(F)F,,3.0
8968,7798,COc1ccccc1F,2.14,
8969,6128,CNC(=O)ON=C(SC)C(=O)N(C)C,-0.47,
8970,5979,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4.41,
8971,12586,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,3.65,
8972,5317,CCc1cccc(S(I)=C(N(C)C)N(C)C)c1,0.34,
8973,15352,COc1ccc(C(=O)C2CCN(C(=O)c3ccco3)CC2)cc1,,2.42
8974,2625,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,2.16,
8975,7451,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,1.65,
8976,13120,OCc1c(Cl)cccc1Cl,2.02,
8977,8863,Cc1cccc(O)c1[N+](=O)[O-],2.29,
8978,4105,CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2,5.0,
8979,9531,Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,6.28,
8980,3707,CCCCNCCC,2.12,
8981,5158,CCS(=O)c1ccc([N+](=O)[O-])cc1C#N,2.15,
8982,15487,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,,1.78
8983,13482,c1ccc(CNc2ccccc2)cc1,3.13,
8984,4486,CCNNC(=O)COc1ccc(Cl)cc1,1.73,
8985,1039,CC(=O)OC1COC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C1OC(C)=O,1.05,
8986,17498,O=c1oc2ccccc2cc1-c1ccccc1,,3.22
8987,17177,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,,0.33
8988,16635,N=c1[nH]c(-c2ccccc2)nn1Cc1ccccc1,,1.91
8989,15971,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,,3.19
8990,10854,NS(=O)(=O)c1ccc(SCCCO)s1,0.85,
8991,4066,CCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.44,
8992,14184,CCC(CC)NC(=O)c1n[nH]n(-c2ccccc2)c1=NS(=O)(=O)c1ccc(C)cc1,,0.46
8993,3377,CCCCCCCCCCCCCCCC(=O)OCC1OC(n2ccc(=N)[nH]c2=O)C(O)C1O,5.03,
8994,14307,CCCSc1nc(=N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2[nH]1,,3.87
8995,16989,O=C(NC1CCCCC1)N1CCN(c2ccccc2Cl)CC1,,3.78
8996,886,CC(=O)Nc1cc2c(cc1Cl)S(=O)(=O)N=C(C)N2,0.53,
8997,9069,Cc1nc(Br)c([N+](=O)[O-])[nH]1,1.14,
8998,17250,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1,,2.52
8999,1652,CC(C)C1(C)C(=O)NC(=O)NC1=O,0.54,
9000,16368,Clc1ccc([C@H]2CC=CCNC2)cc1Cl,,1.95
9001,5015,CCOc1cc(C=O)ccc1O,1.58,
9002,13410,c1cc(CN2CCCCC2)cc(OCCCN=c2[nH]c3ccccc3s2)c1,5.41,
9003,1953,CC(C)Oc1ccccc1OC(=O)N(C)C,2.06,
9004,2787,CCC(C)C(NC(=O)C([NH3+])CC(C)C)C(=O)NC(C(=O)[O-])C(C)O,-2.14,
9005,8657,Cc1ccc(O)c(O)c1,1.37,1.37
9006,16384,Clc1cccc(N=c2[nH]cnc3ccccc23)c1,,3.9
9007,15261,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,,2.16
9008,6421,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CC1,2.32,
9009,6534,COC(=O)NC1=NCC(c2cc(Br)ccc2Br)N1C,2.77,
9010,11019,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.55,
9011,10168,N=c1[nH]c(=O)c2ncn(C3OC(CO)CC3F)c2[nH]1,-1.18,
9012,9245,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.78,
9013,4132,CCCc1ccc(S(N)(=O)=O)cc1,1.64,
9014,14680,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1F)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,,2.7
9015,3414,CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.25,
9016,3673,CCCCN1C(=O)c2ccc(C(=O)OCC(=O)N[C@H](C)C(C)C)cc2C1=O,3.62,
9017,17232,O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,,1.19
9018,16590,N#Cc1cnc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)s1,,1.2
9019,13782,CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccccc5c4c3)CC2)c2ccccc21,,2.96
9020,13633,c1ccc2nn(C3CCCCC3)nc2c1,3.63,
9021,17556,c1cc(N=c2cc[nH]c(=Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)[nH]2)c2c[nH]nc2c1,,3.05
9022,5613,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-1.3,
9023,16717,N=c1nc(-c2ccccc2)cc[nH]1,,2.0
9024,9186,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1S(=O)C(C)(C)C2C(=O)O,2.57,
9025,4655,CCOC(=O)CCC(C)n1nc2ccccc2n1,3.05,
9026,9570,Clc1ccc2ccccc2n1,2.71,
9027,17046,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C(F)(F)F,,3.34
9028,16848,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,,2.17
9029,297,C=CC#Cc1ccc(-c2cccs2)s1,5.15,
9030,15530,COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1,,3.0
9031,9905,N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,2.37,
9032,2322,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2c1coc(O)c1,0.64,
9033,1025,CC(=O)OC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(OC(C)=O)CC65O)C4)CC3OC(C)=O)CC2OC(C)=O)OC(C)C1OC(C)=O,3.46,
9034,6311,CNCCc1ccccn1,0.68,
9035,16434,Cn1cnc(-c2ccccc2)c1/C=C/c1cc[nH]c(=N)n1,,2.61
9036,10703,NCc1ccncc1,-0.38,
9037,13616,c1ccc2cc3ccccc3cc2c1,4.45,
9038,2370,CC1=CCC(O)(C(C)C)CC1,3.26,
9039,13569,c1ccc2c(c1)Oc1ccccc1O2,4.3,
9040,10967,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-1.7,
9041,12705,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2C1CC(O)C(CO)O1,0.4,
9042,11677,O=C(O)COc1cccc(SC(F)(F)F)c1,2.86,
9043,9897,N#CC(C#N)=Cc1ccccc1,2.18,
9044,5154,CCS(=O)c1c(Cl)cncc1Cl,2.1,
9045,2999,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.21,
9046,9548,Clc1ccc(Oc2ccccc2Cl)cc1Cl,5.5,
9047,4332,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,4.3,
9048,15605,CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1,,2.9
9049,2996,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C2OC(=O)OC12C,2.92,
9050,11139,O=C(C1CCCO1)N1CCN(C(=S)Nc2ccc(Oc3ccccc3)cc2)CC1,4.18,
9051,9645,Clc1nc(-c2ccccc2)nc2ccccc12,4.47,
9052,4902,CCOCOCC,0.84,
9053,10420,NC(=O)NCCN1CCc2cccc(Cl)c2CC1,2.07,
9054,10237,N=c1[nH]nc(Cc2ccccc2)o1,0.95,
9055,3180,CCCCC(C)O,1.76,
9056,10974,Nc1ccc(Cl)c(Cl)c1,2.69,
9057,7562,COc1ccc([C@@H]2C(C(=O)OCCOC(C)C)=C(C)N=C3C[C@@H](c4cccs4)CC(=O)C32)cc1OC,4.45,
9058,16636,N=c1[nH]c(-c2ccccc2)ns1,,2.2
9059,6068,CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,3.96,
9060,2123,CC(O)C(F)(F)F,0.71,
9061,6483,COC(=O)CCCc1ccccc1,2.77,
9062,14836,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,,-0.66
9063,15028,COCCNC(=O)c1ccc(N=c2nc3ccc(-c4ccnc(C)c4)cc3c[nH]2)cc1,,3.56
9064,5755,CN(C)c1ccc([N+]([O-])=NC#N)cc1,2.3,
9065,12132,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.7,
9066,3511,CCCCCCOC(=O)C1=C=CC(=O)NC(=O)N1,1.76,
9067,4380,CCN1CCCC1=O,-0.04,
9068,9573,Clc1ccc2nccnc2c1,2.1,
9069,36,Brc1cccc(NC2=NCCN2)c1Br,2.16,
9070,14267,CCCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,,2.23
9071,2671,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,4.79,
9072,15821,Cc1c(NC(=O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C,,3.5
9073,6436,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,4.28,
9074,6228,CNC(=O)c1cc2ccccc2[nH]1,1.9,
9075,10141,N=C1NCC(COc2cccc([N+](=O)[O-])c2)O1,1.23,
9076,3759,CCCCOC1(c2ccccc2)CN(C)CCO1,2.23,
9077,8923,Cc1ccccc1C(N)=O,0.76,
9078,1319,CC(C(N)=O)n1nc2ccccc2n1,0.86,
9079,15454,COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,,1.72
9080,7538,COc1ccc(OCCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.81,
9081,16124,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCN(C)CC2)cc1,,0.8
9082,6216,CNC(=O)Oc1ccccc1C1OCCO1,0.67,
9083,15920,Cc1cc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C)cn1,,1.43
9084,17167,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,,-0.16
9085,14751,CN(C)c1ccnc2sc3c(=O)n(-c4ccccc4)cnc3c12,,2.34
9086,5102,CCOc1ccccc1,2.51,
9087,6202,CNC(=O)Oc1cccc(I)c1,2.52,
9088,6601,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],4.48,
9089,14769,CN(c1cccc(CO)c1)c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,,2.6
9090,11380,O=C(NCN1CCOCC1)c1ccccc1O,1.27,
9091,7367,COc1ccc(C(C)=O)cc1COC(=O)c1cc(Cl)ccc1Cl,4.45,
9092,2815,CCC(C)NC(=O)C(=Cc1ccccc1)OC,2.86,
9093,10755,NNC(=O)c1ccccc1[N+](=O)[O-],-0.54,
9094,14335,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)noc12,,3.92
9095,2461,CC1CCC(C)O1,1.22,
9096,1212,CC(=O)c1ccc(O)c2ncccc12,1.8,
9097,13140,OCc1cccc(O)c1,0.49,
9098,9196,Cc1sc2ncn(CC(=O)N[C@@H]3CCC[C@@H](C)[C@H]3C)c(=O)c2c1C,4.34,
9099,695,CC(=O)NC(=O)Nc1ccccc1,1.6,
9100,10309,N=c1nc(-c2ccccc2)[nH]c(=N)[nH]1,1.36,
9101,10183,N=c1[nH]c(N2CCCC2)cc(N)[n+]1[O-],0.84,
9102,14842,CN=C1N=c2ncccc2=C(c2ccco2)NC1c1cccs1,,1.85
9103,3188,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,5.73,
9104,14717,CN(C)CC1=Cc2c(-c3c(O)[nH]c(O)c3-c3cn(C)c4ccccc34)c3ccccc3n2CC1,,2.88
9105,10270,N=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,-1.77,
9106,4432,CCNC(=O)CCn1ccc(=O)c(O)c1C,-0.82,
9107,11694,O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)c(Cl)c2N1,1.1,
9108,11102,Nc1ccccc1C(=O)O,1.21,
9109,4359,CCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,2.29,
9110,14737,CN(C)CCOc1ccc(-c2oc3[nH]cnc(=NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1,,3.6
9111,8827,Cc1cccc(C)c1[N+](=O)[O-],2.95,
9112,7711,COc1cccc(NC(C)=O)c1C,1.13,
9113,4610,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,2.23,
9114,5700,CN(C)N=Nc1cccc([N+](=O)[O-])c1,2.75,
9115,1243,CC(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,2.78,
9116,8492,Cc1ccc(C(=N)c2ccc(C)cc2)cc1,3.71,
9117,1132,CC(=O)Oc1ccc(CC(N)C(=O)O)cc1,-1.33,
9118,242,C=C(C)C(=O)OCCCC,2.88,
9119,4081,CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2c3ccccc3ccn2c1C(=O)c1ccccc1,4.48,
9120,4838,CCOC(=O)c1cncnc1,0.52,
9121,1464,CC(C)(C)NSc1nc2ccccc2s1,4.67,
9122,11414,O=C(NP(=O)(N1CC1)N1CC1)c1ccc(I)cc1,2.25,
9123,9836,Fc1ccc(-c2ccoc2-c2ccc(F)cc2)cc1,5.11,
9124,15721,C[C@H](N=C1NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,,3.1
9125,2760,CCC(C)C(NC(=O)C(CCCCN)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.65,
9126,5600,CN(C)C(N(C)C)=S(I)c1ccccc1,-0.68,
9127,17520,OCC[C@]1(c2cc3ccccc3o2)CCCNC1,,0.12
9128,14367,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,2.6
9129,10800,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.27,
9130,17510,OC1c2ccc([nH]2)C(O)N1Cc1ccccc1,,2.21
9131,15384,COc1ccc(CNCc2ccc(-c3cc(C(N)=O)c(NC(N)=O)s3)cc2)cc1,,2.55
9132,7264,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N)CC2,1.1,
9133,4804,CCOC(=O)c1ccc2ncccc2c1,2.64,
9134,10849,NS(=O)(=O)c1ccc(SCCCCO)s1,0.95,
9135,7496,COc1ccc(NC(=O)N=C(N)N)cc1,0.56,
9136,5758,CN(C)c1ccc2c(c1)C(=O)N(OS(C)(=O)=O)C2=O,1.65,
9137,4239,CCN(CC)CC(F)(F)F,1.88,
9138,12508,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1Cl,3.93,
9139,11239,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCc2ccccc2C1,3.6,
9140,6332,CNS(=O)(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-1.4,
9141,7296,COc1ccc(-c2nc3ccncc3[nH]2)c(OC)c1,2.56,
9142,8083,CSc1nc(=N[NH+]=[N-])nc(N=C(C)C)[nH]1,3.0,
9143,8772,Cc1cccc(C#Cc2ccccc2)n1,3.5,3.6
9144,14161,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,,2.57
9145,11963,O=C(c1ccccc1)c1cccnc1,1.88,
9146,7002,COP(N)(=O)SC,-0.8,
9147,6379,COC(=O)C(C#N)=NNc1c(Cl)cc(C(F)(F)F)cc1Cl,4.36,
9148,6754,COC1=NC(C)=NC(Cl)C1N=c1[nH]cc[nH]1,0.9,
9149,5117,CCOc1ccccc1OCC(=O)Nc1ccc2ccccc2c1,4.73,
9150,1795,CC(C)N(C(=O)CSc1n[nH]c(=NCc2ccccc2)s1)C(C)C,4.09,
9151,6130,CNC(=O)ON=C1COCS1,0.06,
9152,998,CC(=O)Nc1ccccc1Oc1ccccc1,2.37,
9153,3232,CCCCCC#N,1.66,
9154,15668,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1,,3.5
9155,878,CC(=O)Nc1cc(Cl)ccc1C,1.82,
9156,16517,N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,,3.71
9157,11377,O=C(NCCO)c1cccnc1,-0.11,
9158,1566,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,4.64,
9159,11507,O=C(O)C(O)c1ccccc1,0.62,
9160,13171,ONc1ccccc1,0.79,
9161,6635,COC(=O)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.13,
9162,5302,CCc1cccc(CC)c1N(COC)C(=O)CCl,3.52,
9163,12868,O=c1cc[nH]c(=O)[nH]1,-1.07,
9164,16618,N=S(=O)(O)Cc1noc2ccccc12,,0.55
9165,4680,CCOC(=O)CN(C(=O)CCl)c1ccccc1CC,2.57,
9166,13688,Brc1c[nH]c(=NCc2ccccc2)nc1N=c1cc(C2CC2)[nH][nH]1,,4.11
9167,5424,CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,1.1,
9168,16001,Cc1ccc(-c2n[nH]c(=O)c3ccccc23)c(C)c1,,3.41
9169,12118,O=C1CCc2ccccc2N1,1.34,
9170,2577,CC=CC=CC(=O)O,1.33,
9171,4503,CCOC(=O)/C(C#N)=C/c1ccccc1,2.43,
9172,12175,O=C1OC(c2ccccc2)c2ccccc21,2.64,
9173,14068,CC(N=c1[nH]cnc2ccccc12)c1ccccc1,,3.4
9174,6012,CN=Cc1ccccc1,1.64,
9175,16032,Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,,3.01
9176,3290,CCCCCCC(C)O,2.9,
9177,2001,CC(C)c1ccccc1-c1ccccc1,5.2,
9178,14678,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F,,2.2
9179,6109,CNC(=O)Nc1ccc(OC)c(Cl)c1,1.76,
9180,8142,C[N+](C)(CCCCc1ccccc1)CCCS(=O)(=O)[O-],-1.17,
9181,5233,CCc1cc(CC)cc(C2C(=O)c3ccccc3C2=O)c1,4.94,
9182,13526,c1ccc(Sc2cccnc2)cc1,3.15,
9183,3663,CCCCN(CCCC)c1cc(N)[n+]([O-])c(=N)[nH]1,3.19,
9184,3090,CCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.82,
9185,5884,CN(SN(C)C(=O)c1ccc(Cl)cc1Cl)C(=O)Oc1cccc2c1OC(C)(C)C2,4.9,
9186,15168,COc1cc(N2CCNCC2)ccc1N=c1nc(-c2cnc3ccccn23)c(Cl)c[nH]1,,2.4
9187,8768,Cc1cccc(-c2cc3ccccn3c2)c1,4.87,
9188,5580,CN(C)C(N(C)C)=S(I)c1cc(Cl)ccc1Cl,0.05,
9189,7302,COc1ccc(-c2ncc(C)nc2-c2ccc(OC)cc2)cc1,3.66,
9190,172,C1=C(c2ccccc2)CCNC1,1.99,
9191,17548,Oc1ccc2nc(-c3ccccc3)sc2c1,,3.99
9192,6789,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Br,1.12,
9193,10522,NC(=O)c1cccs1,0.52,
9194,323,C=CC(N)CCC(=O)O,-2.16,
9195,10015,N#Cc1cc(-c2ccncc2)cnc1Cl,1.74,
9196,5235,CCc1cc(NC(C)=O)ccc1Br,3.33,
9197,4822,CCOC(=O)c1cn(C(C)(C)C)c(O)c1Nc1ccc(OC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,6.72,
9198,11453,O=C(Nc1ccc2nn(C3CCCC3)nc2c1)c1ccc(C(F)(F)F)cc1,4.95,
9199,11530,O=C(O)C1CCc2ccccc2O1,1.9,
9200,6462,COC(=O)C=COc1ccccc1,2.68,
9201,6460,COC(=O)C=CC(=O)OC,0.22,
9202,8653,Cc1ccc(O)c(C(=O)O)c1,2.78,
9203,8203,Cc1c(CC(=O)O)sc2ccc(Cl)cc12,3.92,
9204,15917,Cc1cc(C)n(-c2cccc(Cl)c2C#N)n1,,3.0
9205,4554,CCOC(=O)C(C#N)=NNc1ccc(Cl)c(C(F)(F)F)c1,4.86,
9206,5906,CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(F)ccc21,3.1,
