,smiles,pH,logD
3399,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,7.4,1.52
3400,CCCNC1=NS(=O)(=O)c2sc(Cl)cc2N1,7.4,2.42
3401,C=C[C@H]1C[N+]2(C)CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.[I-],7.4,-1.31
3402,COc1ccc(C(=NO)Nc2ccccc2)cc1,7.4,3.1
3403,Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,7.4,0.15
3404,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,7.4,1.96
3405,CSc1nc(-c2ccccc2)nn1Cc1ccccc1,7.4,3.83
3406,COCCNC(=O)c1ccc(N=c2nc3ccc(-c4cccnc4)cc3c[nH]2)cc1,7.4,3.11
3407,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,7.4,3.42
3408,ON=C(CNC1CCCCC1)c1ccccc1,7.4,2.78
3409,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1[nH]c(=O)c(=O)[nH]c12,7.4,0.36
3410,CC(C)NC(=O)Cn1cccc(O)c1=O,7.4,-0.34
3411,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(N)(=O)=O)c2c1,7.4,1.95
3412,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)C2CC2)CC1,7.4,2.72
3413,O=Cc1ccccc1B(O)O,7.4,0.83
3414,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,7.4,0.5
3415,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,7.4,2.53
3416,c1ccc(CNCCNCc2ccccc2)cc1,7.4,0.73
3417,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1,7.4,1.6
3418,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,7.4,3.42
3419,CCCNC(=O)c1n[nH]c2c(-c3cncc(C(=O)N4CCC4)c3)cccc2c1=N,7.4,2.79
3420,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,7.4,2.165
3421,CC(=O)NC(C=O)C(=O)NC(C(C)C)C(N)O,7.0,-1.53
3422,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,7.4,1.83
3423,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Oc3cccc4ccccc34)sc21,7.4,2.87
3424,ON=C(NC1CCCCC1)c1ccccc1-c1ccccc1,7.4,4.53
3425,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)Cc1ccnc(F)c1,7.4,3.37
3426,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)N=c3[nH]cns3)cc2F)C1,7.4,1.0
3427,COc1nc(Br)c[nH]c1=NS(=O)(=O)c1ccc(Cl)s1,7.4,0.99
3428,COc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.4,2.77
3429,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(=O)(=O)c2ccccc2)c1=O)C(=O)C(F)(F)F,7.4,2.26
3430,COCCN(C)Cc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,2.65
3431,CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,7.4,1.98
3432,CC(C#Cc1cccs1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,2.4
3433,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,7.4,1.92
3434,CC(C)CC(NC(=O)C(NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)C[NH3+])C(C)C)C(=O)[O-],7.0,-1.64
3435,CCCC(CCC)C(=O)O,7.4,2.72
3436,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,4.5,1.07
3437,CC(C)c1ccccc1N=c1nc(SCc2cccs2)[nH][nH]1,7.4,4.21
3438,CC(C)NCC(O)COc1cccc2cccc(O)c12,7.4,1.4
3439,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,7.4,3.0
3440,CCCCn1ccc(=O)c(O)c1CC,7.4,1.22
3441,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(C(=O)N4CCOCC4)cc3)ccc12,7.4,2.77
3442,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,7.4,-0.6783333333333333
3443,CC(NCC(O)c1ccc([N+](=O)[O-])cc1)C12CC3CC(CC(C3)C1)C2,7.4,3.53
3444,N#Cc1cccc(COc2ccc3c(c2)OCCC3=O)c1,7.4,2.8
3445,CCC(CC)NC(=O)c1c[nH]n(-c2ccccc2)c1=NS(=O)(=O)C1CCCC1,7.4,0.69
3446,CCN1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1,7.4,2.28
3447,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cc1,7.4,0.86
3448,Oc1cc(Cl)cc(Cl)c1,7.4,3.575
3449,O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nn[nH]n4)C3)ccc12,7.4,3.08
3450,c1ccc2c(-c3ccncc3)c[nH]c2c1,7.4,2.81
3451,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@@]3(O)CN4CCC3CC4)cc2)cc1,7.4,1.77
3452,C#CC(C)(C)NC(=O)c1sccc1Oc1ccc(F)cc1[N+](=O)[O-],7.4,3.0
3453,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccn3)c2s1,7.4,1.75
3454,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,7.4,1.97
3455,C[C@H]1CN(Cc2ccccc2)[C@H](C)CN1[C@@H](c1cccc(O)c1)c1ccc2c(c1)CN(CC(=O)O)CC2,7.4,2.1
3456,Cc1c(Sc2ccc(Cl)cc2)c2ccc(Cl)cc2n1CC(=O)O,7.4,2.51
3457,C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3c[nH]c(=NCCCCN(CC)CC)nc32)c1,7.4,2.04
3458,CCS(=O)(=O)c1ccc(Oc2cc3[nH]c(-c4ccccn4)nc3cc2Cn2c(O)ccc2O)cc1,7.4,2.0
3459,Cc1cc(=Nc2cc(N3CCOCC3)[nH]c(=NC(C)c3ncc(F)cn3)n2)[nH][nH]1,7.4,1.91
3460,Clc1ccc(C2=CSC3=NCCN23)cc1Cl,7.4,1.54
3461,CCc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,7.4,0.9
3462,c1ccc(C2Cc3ccccc3CN2)cc1,7.4,1.9
3463,O=Nc1c(O)n(Cc2ccccc2[N+](=O)[O-])c2ccccc12,7.4,2.07
3464,CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4,1.4
3465,CCCSc1c(C(=O)NC2CCCCC2)cnn1-c1ccc(C(=O)O)cc1,7.4,0.64
3466,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,7.4,2.77
3467,Cn1ncc2c(=O)[nH]c(-c3ccccc3)nc21,7.4,1.61
3468,C/C=C/c1ccc2ccccc2n1,7.4,2.23
3469,CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,7.4,1.03
3470,COc1cc2c(=Nc3c(Cl)ccc4c3OCO4)[nH]cnc2cc1OCCCN1CCCC1,7.4,1.62
3471,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.4,2.73
3472,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1,7.4,4.2
3473,CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,7.4,-0.07
3474,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,7.4,-0.49
3475,CC(=O)N=c1[nH]c(C)c(-c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2)s1,7.4,0.55
3476,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(OC(C)C)cc1,7.4,3.1
3477,CC[C@H](C)C(NC(=O)C1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)C(C)C,7.2,-0.42
3478,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,7.4,0.94
3479,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CC=C4CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,7.4,2.19
3480,Cn1cnc(-c2ccccc2)c1-c1nc2c(=N)[nH]cnc2s1,7.4,2.69
3481,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,7.4,1.58
3482,N=c1[nH]c2ccc(Cl)cc2c2nc(-c3ccco3)nn12,7.4,3.98
3483,CCOc1ccc2ccc(=O)oc2c1,7.4,2.2
3484,COc1cc2[nH]cnc(=Nc3cccc(O)c3)c2cc1OC,7.4,2.6
3485,COc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)[nH][nH]1,7.4,2.85
3486,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,7.4,-0.62
3487,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OC(C)C(=O)O)c(C)c1,7.4,-0.4
3488,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(C)=O,7.4,1.97
3489,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2[nH]nnc12,7.4,1.64
3490,COc1ccc(/C=C2/CCc3ccccc3C2=O)cc1CN1CCOCC1,7.4,3.8
3491,O=c1[nH]ccc2[nH]c(C3=CC=NCC3)cc12,7.4,1.49
3492,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,7.4,2.9333333333333336
3493,CC(C)(C)c1ccc(-c2nc(O)c(CC(=O)O)s2)cc1,7.4,-0.1
3494,Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,7.4,-0.59
3495,CC(=O)NC(C)C(=O)NC(C)C(N)=O,7.0,-2.01
3496,CC(=O)N1CCc2cc3nc(C)cc(C)c3cc21,7.4,2.64
3497,Cc1ccsc1Cn1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,7.4,1.275
3498,O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,7.4,1.22
3499,NC(Cc1c[nH]cn1)C(=O)O,7.4,-0.44
3500,CCC(C)(C)CC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,7.4,1.37
3501,CNC(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,7.4,1.7
3502,O=c1c(O)cccc2cc(O)c(O)c(O)c12,7.4,2.03
3503,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,7.4,3.24
3504,Cc1c(N2CCCCCC2)[nH]c(C2CC2)nc1=NC1CC1,7.4,2.9
3505,Cc1c[nH]c(-c2c[nH]c(=NCCN=c3ccc(C#N)c[nH]3)nc2-c2ccc(Cl)cc2Cl)n1,7.4,3.86
3506,CSCCC([NH3+])C(=O)NC(C(=O)[O-])C(C)C,7.0,-2.53
3507,COc1cccc2c(-c3c(C)n(CC(=O)O)c4ccc(C)cc34)ccnc12,7.4,0.495
3508,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,7.4,2.7
3509,N=C(N)Nc1ccc(Cl)c(Cl)c1,7.4,-0.31
3510,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,7.4,-1.8262
3511,Cc1cc(=O)[nH]c2sc(C(=O)c3ccc(Br)cc3)c(N)c12,7.4,2.57
3512,CN1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,7.4,1.0
3513,Cc1cccc(N=c2[nH]cnc3ccccc23)c1,7.4,3.21
3514,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(Oc4ccccc4)nc32)[C@H](O)[C@@H]1O,7.4,1.05
3515,C[C@@](O)(C(=O)Nc1ccc(S(=O)(=O)NCCN2CCOCC2)cc1Cl)C(F)(F)F,7.4,2.14
3516,CCCCCC(C)NCc1coc(-c2ccc(Oc3ccccc3)cc2)n1,7.4,4.67
3517,O=C(N[C@@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,7.4,1.77
3518,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O)C(C)C,7.4,-0.99
3519,CCN(CC)C(=O)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1,7.4,3.3
3520,Cc1[nH]c(Cc2c(O)[nH]c3ccc(F)cc23)c(C)c1C(=O)NCC(=O)CN1CCOCC1,7.4,2.22
3521,O=c1[nH]c2cc(Cl)ccc2o1,7.4,2.16
3522,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,7.4,1.26
3523,CC1(C)Oc2[nH]cnc(=N)c2N=C1c1ccc(C2CCC(CC(=O)O)CC2)cc1,7.4,1.32
3524,NCC(=O)NCC(=O)O,7.4,-2.92
3525,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccccn2)c1=O)C(=O)C(F)(F)F,7.4,2.15
3526,CC(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,7.0,0.26
3527,CCCN[C@H]1CCc2[nH]c(=N)sc2C1,7.4,3.15
3528,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,7.4,3.84
3529,CC1(C)C(=O)Nc2ccccc21,7.4,2.3
3530,COCCC(=O)N(C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.23
3531,O=C(NC1Cc2ccccc2N(C[C@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.27
3532,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,7.4,-0.7
3533,CC(CC(=O)NCc1ccccc1)C1CCCO1,7.4,2.1
3534,Cc1c[nH]c(=NC(=O)Cc2ccccc2)s1,7.4,2.9
3535,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,7.4,4.77
3536,N#Cc1cccc(C(=O)N=c2cc(-c3ccccc3)[nH]n2-c2ccccc2)c1,7.4,3.82
3537,CCCC(CC1(C(=O)N=c2[nH]nc(CC)s2)CCCC1)C(=O)O,7.4,0.5
3538,CC(=O)Nc1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.04
3539,CC(=O)NC(Cc1ccccc1)C(=O)NC(CCCC[NH3+])C(N)=O,7.0,-2.23
3540,O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,7.4,2.6
3541,CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)N=c2[nH]ccs2)cc1,7.4,3.87
3542,CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,7.4,1.61
3543,COc1nc(Br)c[nH]c1=NS(=O)(=O)c1cccc2c(N(C)C)cccc12,7.4,1.9
3544,CN1CCN(c2cc(F)cc3c(=O)cc(C(=O)Nc4ccc(N5CCOCC5)cc4)[nH]c23)CC1,7.4,2.7
3545,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2ccc(C(=O)O)cc2)c1=O)C(=O)C(F)(F)F,7.4,0.35
3546,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,7.4,0.3
3547,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,7.4,3.24
3548,CC(C)CC(NC(=O)C(C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-],7.0,-2.23
3549,C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,7.4,3.27
3550,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cncc4ccccc34)sc21,7.4,1.74
3551,CONC(=O)c1cnc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)s1,7.4,3.1
3552,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@@H](O)[C@H]3O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O,7.4,1.82
3553,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,7.4,3.53
3554,CCCc1cc(=O)[nH]c(=S)[nH]1,7.4,0.7
3555,O=c1cc(-c2cccnc2)[nH]c2cc(Cc3ccccc3)ccc12,7.4,3.46
3556,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,7.4,2.17
3557,O=C(N=c1[nH]c2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,7.4,3.3
3558,Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,7.4,2.73
3559,N#Cc1cccc(-c2cccc(C(=O)O)c2)c1,7.4,0.3
3560,Cc1cc(Oc2cc[nH]c(=Nc3ccc(S(N)(=O)=O)cc3)c2)c(-c2ccccn2)nc1C,7.4,2.34
3561,CN1[C@@H]2CC[C@@H]1[C@@H](c1cnc(F)c(-c3ccc(C#N)nc3)c1)C2,7.4,0.64
3562,COc1ccc(-c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2)cc1,7.4,1.55
3563,O=S(=O)(c1ccccc1)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,7.4,3.4
3564,Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O,7.4,0.52
3565,COc1cc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1Cl,7.4,1.87
3566,CC(c1cc2ccccc2s1)N(O)C(N)=O,7.4,2.05
3567,CCC(C)C(NC(=O)C1CCCN1C(=O)C(C)[NH3+])C(=O)[O-],7.0,-1.65
3568,O=c1oc2ccccc2cc1-c1ccc(O)cc1,7.4,3.0
3569,O=C(NC1CC1)c1cc(-c2cccs2)on1,7.4,2.54
3570,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,7.4,2.0
3571,CC(=O)N[C@@H](C)c1ccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)cc1,7.4,3.17
3572,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,7.4,0.84
3573,Nc1ccc2c(c1)C(=O)c1ccccc1-2,7.4,2.9
3574,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)Cc2cccc(C(=O)O)c2)c1=O)C(=O)C(F)(F)F,7.4,0.68
3575,C[C@@H]1C2CCCC1(c1cccc(O)c1)CCN2C,7.4,0.52
3576,N#Cc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,7.4,0.7
3577,CCC1(C)CC(=O)NC1=O,7.4,0.23
3578,Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,7.4,2.51
3579,N=c1[nH][nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,7.4,2.3
3580,COc1cc[nH]c(=NC2CCN(C(=O)c3ccccc3)CC2)c1,7.4,2.06
3581,Cn1c(CN2CCN(c3ccccc3)CC2)nc2ccccc21,7.4,3.11
3582,COc1ccc(CC(N=C(N)N)C(=O)N2CCCC2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)cc1,7.4,1.63
3583,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(F)cc54)CC3)nc2N1,7.4,0.9
3584,CCCNC(=O)CCn1ccc(=O)c(O)c1C,7.4,-0.4
3585,N=C(N)NN=Cc1c(Cl)cccc1Cl,7.4,1.67
3586,Cc1sc(N2CCN(C)CC2)nc1CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,7.4,2.58
3587,CCN(CC)c1ccc(-c2nn3c(-c4[nH]nc5c4CCC5)nnc3s2)cc1,7.4,3.37
3588,O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21,7.4,2.42
3589,N#Cc1cccc(NCC(=O)Nc2c(Cl)ccc3nc(N4CC[C@@H](O)C4)ccc23)c1,7.4,2.39
3590,CC(N=c1ccc2ncn(-c3cc(C4CC4)[nH]n3)c2[nH]1)c1ncc(F)cn1,7.4,2.74
3591,COc1ccc2c(Oc3ccc(CC(=O)N=c4[nH][nH]c(C)c4C)c(OC)c3)ccnc2c1,7.4,3.78
3592,CSc1ncccc1C(=O)N=c1[nH]ccs1,7.4,1.43
3593,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,7.4,1.85
3594,C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,7.4,2.08
3595,CC[C@H](C)C([NH3+])C(=O)NC(C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)[O-],7.0,-1.47
3596,COc1ccc(N(C(=O)c2occc2C)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,7.4,2.04
3597,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,7.4,3.42
3598,O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,7.4,0.4
3599,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,7.4,3.81
3600,O=S(=O)(N=c1[nH]ncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,7.4,1.15
3601,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,7.4,3.91
3602,CCCc1c(C(=O)N=c2cc(C)o[nH]2)cnn1-c1ccccc1,7.4,3.7
3603,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,7.4,3.65
3604,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cccc(C(F)(F)F)c1,7.4,3.12
3605,Cc1nc(C)c(-c2ccc(C3CCC(Cc4nn[nH]n4)CC3)cc2)nc1C(N)=O,7.4,1.4
3606,Nc1ccc(S(=O)(=O)N2CCCC2)cc1,7.4,0.98
3607,Cc1sc(=N)[nH]c1-c1ccccc1,7.4,2.75
3608,COc1cc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc(OC)c1OC,7.4,2.54
3609,Nc1cccc(C(=O)O)c1,7.4,-2.38
3610,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccncc3)sc12,7.4,0.77
3611,O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C(F)(F)F)cc1,7.4,1.5
3612,COc1ccc(N(C(C)=O)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,7.4,2.81
3613,ON=C(NC1CCCCC1)c1cccnc1Oc1ccccc1F,7.4,3.99
3614,COc1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,7.4,3.09
3615,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,7.4,1.94
3616,CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,7.2,-0.6
3617,COc1ccc2c(C)nc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,7.4,0.29
3618,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,7.4,3.55
3619,N=C(N)NCCCC(NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NCC(N)=O,7.0,-2.4
3620,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.4,3.42
3621,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(O)ccc12,7.4,-0.3
3622,COc1cc2[nH]cnc(=Nc3cccc(Cl)c3F)c2cc1CN(C)C(C)C(N)=O,7.4,3.43
3623,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,7.4,4.03
3624,COc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)[nH][nH]1,7.4,2.64
3625,Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1,7.4,1.7
3626,COc1ccc2c(c1)cc(C(=O)O)n2Cc1ccc(Cl)c(Cl)c1,7.4,1.66
3627,CC1CN(C)C(C)c2cc[nH]c21,7.4,-0.41
3628,O=C1C(=O)c2ccc([N+](=O)[O-])cc2-c2ccccc21,7.4,2.56
3629,O=C(N=c1cccc[nH]1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,7.4,4.24
3630,CCCCc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,7.4,5.49
3631,N#C[C@@H]1CCCN1C(=O)CNCCN=c1ccc(Cl)c[nH]1,7.4,0.99
3632,CN(C)CC1=Cc2c(-c3c(O)[nH]c(O)c3-c3cn(C)c4ccccc34)c3ccccc3n2CC1,7.4,2.88
3633,CCCC1CCCCC(=N)N1,7.4,1.1
3634,COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)C(C)C)cc1NC(C)=O,7.4,1.6
3635,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,7.4,2.55
3636,CN(C)CCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,7.4,1.16
