,Unnamed: 0,smiles,logP,logD
11370,2007,CC(C)c1ccccc1OC(=O)c1ccc(N)cc1O,4.28,
11371,16402,Cn1c(=O)cc(CCc2ccc3cc[nH]c3c2)[nH]c1=N,,2.1
11372,2755,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C([NH3+])C=O)C([O-])O,-1.99,
11373,13616,c1ccc2cc3ccccc3cc2c1,4.45,
11374,17508,OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,,3.5
11375,1553,CC(C)=CC1C(C(=O)OCc2ccc(C#N)cc2)C1(C)C,4.91,
11376,14482,CCNCc1cnc(-c2ccc(C(=O)Nc3ccccc3N)cc2)s1,,0.95
11377,1718,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-0.73,
11378,15820,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,2.78
11379,12672,O=[N+]([O-])c1nccn1C1SC(CO)C(O)C(O)C1O,-0.66,
11380,16186,Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,,-0.82
11381,4131,CCCc1ccc(OCc2ccc(C(=O)Nc3ccccc3C(=O)OC)o2)c(OC)c1,5.89,
11382,7351,COc1ccc(C(=O)O)cc1OC,1.61,
11383,4575,CCOC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.91,
11384,6760,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)C1O,2.1,
11385,10004,N#Cc1c(Cl)cccc1Cl,2.74,
11386,10763,NNC(=O)c1ccncc1,-0.7,-0.57
11387,11563,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.69,
11388,11314,O=C(Cn1nnc2c(O)n(-c3ccc(Cl)cc3Cl)c(O)c21)Nc1ccccc1,4.3,
11389,17067,O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.13
11390,15321,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,,2.8
11391,216,C1COCO1,-0.37,
11392,14799,CN1CCN(C(=O)c2cc3cc(F)ccc3[nH]2)CC1,,1.97
11393,16844,NS(=O)(=O)c1ccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc1,,2.7
11394,8997,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccc(CC(N)C(=O)O)cc3)O2)c(=O)[nH]c1=O,0.25,
11395,17348,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(C(F)(F)F)cc1,,4.29
11396,17555,c1cc(-c2ccc3[nH]c(=Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,,2.66
11397,6121,CNC(=O)OCc1ccc(Cl)cc1,2.42,
11398,16757,NC(=O)c1c[nH]c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1=NCCCNC(=O)C1CCC1,,2.48
11399,805,CC(=O)NCc1ccccc1,0.95,
11400,10493,NC(=O)c1cccc(C(N)=O)c1,-0.21,
11401,5795,CN(C)c1nc(N(C)C)nc(N(C)O)n1,1.61,
11402,16810,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,,1.7
11403,10390,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1,0.63
11404,14127,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,,2.2
11405,14157,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,1.83
11406,1557,CC(C)=CC1C(C(=O)OCn2c(O)c3c(c2O)CCC=C3)C1(C)C,4.73,
11407,377,C=CCN(CC=C)C(=O)C(Cl)Cl,1.84,
11408,8958,Cc1ccccc1OCC(O)CNCC(O)COc1ccccc1C,3.67,
11409,12469,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,1.31,
11410,9320,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,7.12,
11411,10092,N=C(N)N1CCc2ccccc2C1,0.75,-1.01
11412,5042,CCOc1ccc(CC(=O)O)cc1,1.95,
11413,9516,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,6.72,
11414,1494,CC(C)(C)c1ccc(C(=O)NN=Cc2ccccc2O)cc1,4.73,
11415,8197,Cc1c(C(=O)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc2ccc(F)cc12,5.68,
11416,5952,CN1CCCC1,0.92,
11417,6180,CNC(=O)Oc1ccc(I)cc1,2.46,
11418,6923,CON(C)C(=O)Nc1ccc([N+](=O)[O-])cc1,1.74,
11419,6702,COC(=O)c1nccnc1C(=O)OC,-0.02,
11420,7785,COc1ccccc1C(C)=O,1.82,
11421,1765,CC(C)CNCNC(=O)c1ccccc1,1.73,
11422,1699,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,0.39,
11423,17220,O=C(O)c1cccc(CN2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,,1.26
11424,2174,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,5.7,
11425,6631,COC(=O)c1ccc(O)cc1,1.96,
11426,185,C1=C\CC/C=C\CC/1,3.16,
11427,13280,Oc1cccc(Br)c1,2.63,
11428,17438,O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,,1.52
11429,7128,COc1cc(C=O)ccc1OCCO,0.58,
11430,5991,CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,-0.2,
11431,8583,Cc1ccc(CN)cc1,1.46,
11432,2188,CC1(C)C=C2OC(=N)C(C#N)C3(CCC4(CC3)OCCO4)C2C(=O)C1,3.24,
11433,8747,Cc1ccc2cc(C)c(C)cc2c1,4.73,
11434,1641,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2.43,
11435,10324,N=c1nccc[nH]1,-0.22,
11436,17403,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,,1.11
11437,712,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.74,
11438,10348,NC(=O)C=Cc1ccc2c(c1)OCO2,1.4,
11439,16347,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,3.9
11440,14991,COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,,4.0
11441,17329,O=S(=O)(C1CCNCC1)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,,1.1
11442,2273,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1.46,
11443,14319,CCCSc1ncccc1C(=O)N(C)[C@H]1[C@H]2CC3C[C@@H]1C[C@](O)(C3)C2,,2.49
11444,2874,CCC(CC)=C(c1ccc(O)cc1)c1ccc(O)cc1,5.07,
11445,10620,NC12CC3CC(CC(C3)C1)C2,2.44,-0.98
11446,6794,COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-1.45,
11447,5993,CN=C(N)N=C(N)Nc1ccc(Cl)cc1,1.58,
11448,14836,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,,-0.66
11449,10387,NC(=O)CNc1ccccc1C(=O)O,0.95,
11450,2672,CCC(=O)c1cccc(OC(=O)NC)c1,1.49,
11451,2785,CCC(C)C(NC(=O)C(NC(C)=O)C(C)=O)C(N)O,-0.86,
11452,10339,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,-2.46,
11453,9014,Cc1cnc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1,0.34,
11454,1083,CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0.17,
11455,5440,CN(C(=O)COc1ccccc1)c1ccccc1,2.25,
11456,17460,O=c1c2ncc3ccccc3c2[nH]n1-c1ccc(Cl)cc1,,1.52
11457,10111,N=C(N)NN=Cc1ccccc1[N+](=O)[O-],0.53,
11458,14607,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@H]4[C@H](N)[C@H]4C3)c2c1Cl,,2.3
11459,9893,N#CC(C#N)=C(c1ccccc1)c1ccccc1,3.55,
11460,8162,Cc1[nH]c(=O)n(OCCCl)c(=O)c1Br,0.3,
11461,6821,COCC(O)Cn1cnc([N+](=O)[O-])c1I,0.41,
11462,355,C=CCC1(CC)C(=O)NC(=O)NC1=O,0.95,
11463,3521,CCCCCCOC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,0.71,
11464,17142,O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3Cl)CC2)CC1,,2.6
11465,4039,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,4.04,
11466,3411,CCCCCCCCCCCc1ccccc1,8.14,
11467,2023,CC(C)c1nnc(SCC(=O)c2ccccc2)n(N)c1=O,2.07,
11468,364,C=CCCC(C)=O,1.02,
11469,5310,CCc1cccc(NC(=O)OC)c1,2.74,
11470,4979,CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,2.48,
11471,9818,FC(F)(F)c1nc2ccncc2[nH]1,0.94,
11472,6575,COC(=O)c1c(C)[nH]c(-c2cccc(Cl)n2)c1C(=O)OC,2.65,
11473,10094,N=C(N)N=Nc1ccc(NNC(N)=O)cc1,1.56,
11474,12900,O=c1ccss1,0.82,
11475,79,C#CCC(O)(c1ccc(F)cc1)c1cccnc1,1.78,
11476,17590,c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1,,3.3
11477,4669,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.43,
11478,424,C=CCOP(=O)(OCC=C)OCC=C,1.76,
11479,12954,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(Br)cc1,3.42,
11480,11866,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.28,-0.96
11481,4851,CCOC(C)=O,0.73,
11482,6657,COC(=O)c1ccccc1CS(=O)(=O)N=c1nc(OC)cc(OC)[nH]1,2.4,
11483,1497,CC(C)(C)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,4.88,
11484,9035,Cc1cncc(C#N)n1,0.44,
11485,11821,O=C(O)c1ccc2cccccc1-2,2.88,
11486,9334,Clc1cc(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.81,
11487,10785,NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,1.4,
11488,5109,CCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,4.14,
11489,3881,CCCCn1cccc(O)c1=O,1.18,
11490,10612,NC(Cc1ccccc1)C(=O)O.NCCCCC(N)C(=O)O,0.14,
11491,8559,Cc1ccc(C)n1N=c1ccc(N2CCC(O)CC2)n[nH]1,1.7,
11492,11482,O=C(Nc1ccccc1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],2.23,
11493,15855,Cc1c[nH]c(=NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,,2.1
11494,8388,Cc1cc(Cl)c(Cl)cc1Cc1ccc(Cl)cc1Cl,7.41,
11495,10521,NC(=O)c1ccco1,-0.11,
11496,7217,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,0.65,
11497,3635,CCCCCl,2.64,
11498,5200,CC[C@H]1CS/C(=N\c2cccc(C)c2)N1C(=O)CCN1C(=O)c2ccccc2C1=O,4.96,
11499,6500,COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,1.45,
11500,14359,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,,2.76
11501,13919,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC=O)c1=O)C(=O)C(F)(F)F,,1.84
11502,12100,O=C1CCC=C2OC3=CCCC(=O)C3C(c3ccc(OCc4ccccc4F)cc3)C12,4.92,
11503,12755,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCOc3ccccc3)c2s1,1.13,
11504,13546,c1ccc2c(c1)Cc1ccccc1O2,4.23,
11505,12548,O=[N+]([O-])c1ccc(C=NNP(=O)(N2CC2)N2CC2)cc1,0.45,
11506,11386,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,2.67,
11507,15502,COc1cccc(N=c2[nH]c(=NCC3CCCO3)c3ccccc3[nH]2)c1,,3.9
11508,17266,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCOCC1,,1.0
11509,9027,Cc1cnc2cccc(C)n2c1=O,1.26,
11510,3643,CCCCN(C)C,1.7,
11511,13095,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(Cl)cc32)CC1,4.18,
11512,13639,c1ccc2ocnc2c1,1.59,
11513,3259,CCCCCC(O)c1ccc(O)c(O)c1,2.32,
11514,9677,Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.07,-0.03
11515,2211,CC1(C)CON(Cc2ccccc2Cl)C1=O,2.5,
11516,2891,CCC(CC)C1=NS(=O)(=O)c2ccccc2N1,1.88,
11517,4336,CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC,-0.66,
11518,809,CC(=O)NN=Cc1c(O)ccc2ccccc12,2.91,
11519,4114,CCCc1cc(S(=O)(=O)O[Na])c2ccccc(OC)c1-2,-0.63,
11520,4572,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(F)ccc3n2)cc1,3.65,
11521,16689,N=c1[nH]cnc2sccc12,,1.19
11522,3068,CCCC(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,-0.08,
11523,5068,CCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,2.18,
11524,15367,COc1ccc(C(CNC(=O)Nc2ccccc2)N2CCN(C)CC2)cc1,,1.5
11525,1810,CC(C)N(Cc1cccnc1)C(C)C,2.27,
11526,14997,COC(C(=O)n1cc2[nH][nH]c(=NC(O)c3ccc(N4CCN(C)CC4)cc3)c2c1)c1ccccc1,,2.0
11527,4976,CCOP(=S)(OCC)SCCS(=O)(=O)CC,1.87,
11528,16547,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,,0.79
11529,7859,COc1ccccc2c(S(=O)(=O)O[Na])cc(C)c1-2,-1.29,
11530,17312,O=C1Nc2ccccc2C1(O)c1ccccc1,,1.71
11531,9326,Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.65,
11532,1206,CC(=O)c1ccc(NC(=O)CNC(=O)CNC(=O)C2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)cc1,3.39,
11533,4922,CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,2.5,
11534,8479,Cc1ccc(-c2nc3cccnc3[nH]2)cc1,3.02,
11535,6701,COC(=O)c1ncccn1,-0.71,
11536,4882,CCOCCN(CCOCC)CC(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,5.76,
11537,10879,NS(=O)(=O)c1cccnc1,-0.49,
11538,17585,c1ccc(OCC2CNCCO2)cc1,,0.2
11539,8776,Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,2.79,
11540,15905,Cc1cc(C)[nH]c(=N)c1,,0.85
11541,9540,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1,5.63,
11542,2456,CC1CCC(C(C)C)C(=O)C1,3.05,
11543,17093,O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,,3.31
11544,17033,O=C(NCCNC(=O)c1cn(-c2ccccc2)nc1C(F)(F)F)c1ccc(Cl)cn1,,3.8
11545,4595,CCOC(=O)C(Cc1ccccc1)C(=O)OCC,2.76,
11546,3729,CCCCOC(=O)C1=C(C)N=C2CCCC(=O)C2[C@H]1c1ccccc1OC,4.21,
11547,396,C=CCN1CCN(CC=C)C1=S,1.63,
11548,15320,COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,,0.29
11549,13891,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,,3.45
11550,4978,CCOP(=S)(OCC)SCCSCC,4.02,
11551,2684,CCC(C(=O)OC(C)c1ccccc1)C(CO)Cc1cncn1C,2.23,
11552,11543,O=C(O)C=COc1ccccc1,2.27,
11553,6898,COCc1ccc(COC)cc1,1.28,
11554,13251,Oc1ccc(O)n1-c1ccc(C(F)(F)F)cc1,1.45,
11555,11011,Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,0.35,-0.01
11556,8816,Cc1cccc(C)c1NC(=O)c1ccc(CN2CCCC2)cc1,3.14,
11557,17117,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cccc2[nH]cnc12,,-0.05
11558,10108,N=C(N)NN=Cc1ccc([N+](=O)[O-])cc1,0.87,
11559,2421,CC1C=C2CC(=O)CCC2C2CCC3(C)C(CCC3(C)O)C12,3.19,
11560,595,CC(=O)C=Cc1ccccc1C(F)(F)F,3.14,
11561,2629,CCC(=O)NC(=O)C1CCC1,-0.04,
11562,8150,Cc1[nH]c(=N)sc1C(=O)CCN1CCCCC1,2.13,
11563,12386,O=S(=O)(O)c1cccc2c(O)cccc12,-0.17,
11564,5446,CN(C(N)=O)c1ccccc1,0.42,
11565,8158,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,1.89,
11566,17247,O=C(c1ccc(-c2nc(=O)o[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.24
11567,5288,CCc1ccc2cc3ccccc3cc2c1,5.85,
11568,9886,N#C/C=C/C#N,-0.25,
11569,279,C=C1C(=O)OC2C1CCC(C)C1=CCC(=O)C12C,1.03,
11570,7519,COc1ccc(OC(=O)c2ccc(N)cc2O)cc1,3.07,
11571,8206,Cc1c(CNc2ccc(Cl)cc2)cnc2[nH]c(=N)[nH]c(=N)c12,2.03,
11572,16640,N=c1[nH]c(=N)c2nc(CO)cnc2[nH]1,,-0.45
11573,9568,Clc1ccc2ccccc2c1,3.9,
11574,1689,CC(C)CC(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,1.14,
11575,411,C=CCNCC,0.81,
11576,4349,CCN1C(=O)C(=O)c2c(cccc2[N+](=O)[O-])C1=O,0.82,
11577,9364,Clc1cc(Cl)c2oc3c(Cl)ccc(Cl)c3c2c1Cl,6.59,
11578,15934,Cc1cc(CN=c2nc(N=c3cc(C)[nH][nH]3)cc[nH]2)on1,,1.86
11579,2244,CC1(C)SC2C(NC(=O)C(NS(C)(=O)=O)c3ccccc3)C(=O)N2C1C(=O)O,0.95,
11580,3361,CCCCCCCCCCCC(=O)CC(=O)Nc1c(OC)cc(OC)cc1OC,5.02,
11581,4171,CCN(C(=O)SCc1ccccc1)C(C)C(C)C,4.6,
11582,3450,CCCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,6.36,
11583,2954,CCC1(c2ccccc2)C(=O)NC(=O)N(C(C)C)C1=O,2.58,
11584,15767,C[C@](N)(Cc1ccccc1)c1ccccc1,,1.7
11585,52,Brc1ncccn1,0.5,
11586,6759,COC1C(Cl)C(Cl)C(OC)C(Cl)C1Cl,3.15,
11587,14975,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,,2.6
11588,2066,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.61,
11589,3417,CCCCCCCCCCNc1cc(N)[n+]([O-])c(=N)[nH]1,4.08,
11590,9149,Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)N3C2C(=O)O)s1,-0.58,
11591,10057,N#Cc1cccc(NC(=O)Cc2ccccc2)c1,2.75,
11592,4333,CCN(CCO)c1ccccc1,2.1,
11593,4357,CCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.81,
11594,8627,Cc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,2.16,
11595,12380,O=S(=O)(Nc1ccccc1)c1ccccc1,2.58,
11596,6748,COC1=CC(=O)C(OC)=C(OC)C1=O,0.22,
11597,15244,COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4ccnc(N5CCOCC5)c4)ccc3C)c2cc1OCCN1CCCC1,,2.7
11598,17059,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,,2.48
11599,17012,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,,1.77
11600,15387,COc1ccc(COc2ccc(Cc3c[nH]c(=N)[nH]c3=N)cc2OC)cc1,,2.27
11601,15454,COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,,1.72
11602,5482,CN(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,2.59,
11603,14546,CCOc1cccc(N=c2[nH]nc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,,3.6
11604,10692,NCCc1nccs1,0.16,
11605,14015,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,,1.24
11606,10808,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,-0.2,
11607,16032,Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,,3.01
11608,2394,CC1=NS(=O)(=O)c2cc(Cl)cc(I)c2N1,1.81,
11609,4761,CCOC(=O)c1c(C)nc(SC[C@@]2(O)CCCC[C@@H]2SC)c(C#N)c1-c1ccccc1,6.01,
11610,9374,Clc1cc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.66,
11611,5429,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccccc2)cc1,2.56,
11612,4703,CCOC(=O)COc1ccc(-n2sc3ccccc3c2=O)cc1,2.96,
11613,3381,CCCCCCCCCCCCCCCCCCCC(=O)OC,9.3,
11614,6765,COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O,0.3,
11615,15485,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,,2.55
11616,6793,COC1OC(CNC(=O)N(C)N=O)C(O)C(O)C1O,-1.57,
11617,13180,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,4.45,
11618,6055,CNC(=O)CCn1ccc(=O)c(O)c1C,-1.1,
11619,9921,N#CC1C(=N)Oc2[nH]nc(-c3cccs3)c2[C@@H]1C1CCCCC1,4.64,
11620,3898,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.58,
11621,14294,CCCS(=O)(=O)c1ccc(N=c2nc(-c3cnc(C)n3C(C)C)cc[nH]2)cc1,,3.37
11622,3232,CCCCCC#N,1.66,
11623,14056,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,,2.4
11624,11394,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc(Cl)cc1,1.64,
11625,13724,C=CCN(C(=O)Nc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.6
11626,12875,O=c1ccc(=O)[nH][nH]1,-0.9,
11627,1593,CC(C)C(=O)N[C@H](Oc1ccc(C=O)cc1)C(Cl)(Cl)Cl,3.68,
11628,8923,Cc1ccccc1C(N)=O,0.76,
11629,5061,CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,3.33,
11630,14507,CCOC(=O)c1ccc(COCC2CCN(c3ccc(C)nn3)CC2)cc1,,2.68
11631,4771,CCOC(=O)c1c[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c1=Nc1ccc(O)cc1,3.09,
11632,10025,N#Cc1ccc(C=CC(=O)C(F)(F)F)cc1,2.42,
11633,13970,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,,2.35
11634,3978,CCCNC(=O)c1ccoc1,1.2,
11635,11775,O=C(O)c1cc(I)cc(I)c1O,4.56,
11636,9828,FCC1CO1,-0.16,
11637,7498,COc1ccc(NC(=O)NN=Cc2ccc[nH]2)cc1,2.67,
11638,10900,Nc1c(OC2C=CC(N3CCCCCC3=O)=CC2)cc(O)c2c1C(=O)c1ccccc1C2=O,5.3,
11639,2387,CC1=NS(=O)(=O)c2c(Cl)cccc2N1,0.62,
11640,4177,CCN(C)N=Nc1ccccc1C(N)=O,2.59,
11641,5484,CN(C)C(=O)Nc1ccc(C2CCCCC2)cc1,3.83,
11642,5920,CN1C(=O)NC(=O)C(=O)C1=O,-1.01,
11643,12397,O=S(=O)(c1ccccc1)c1ccccc1,2.4,
11644,9386,Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,7.55,
11645,12798,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.1,
11646,9983,N#CN=[N+]([O-])c1cccc(Br)c1,2.56,
11647,111,C#CCOc1c(Cl)cc(N=CNOC(C)CC)cc1Cl,4.2,
11648,503,C=c1c(C)c(O)c(=C)c(C)c1O,2.23,
11649,10971,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3.91,
11650,7893,COc1nc(=N)nc(C(Cl)(Cl)Cl)[nH]1,2.39,
11651,8474,Cc1ccc(-c2ccccc2Cl)c(Cl)c1,5.0,
11652,12,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,6.07,
11653,9274,ClCC1(CCl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.79,
11654,2806,CCC(C)CC(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,1.0,
11655,15805,Cc1c(C(=O)Nc2ccccc2)sc2[nH]cnc(=O)c12,,2.13
11656,6832,COCCCNC(=O)c1cc(Br)c(C)c(C)c1C,2.93,
11657,11468,O=C(Nc1ccccc1)N(c1ccccc1)c1ccccc1,3.28,
11658,4869,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.89,
11659,13768,CC(=O)NC1CN(c2ccc(N=c3nc(-c4cnc(C)n4C(C)C)c(F)c[nH]3)cc2)C1,,2.76
11660,15073,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccc(O)cc2[S+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1,,3.5
11661,9141,Cc1nn(C)cc1-c1cc(C(F)(F)F)n2nc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc2n1,4.11,
