,Unnamed: 0,smiles,logP,logS
8170,11325,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1,3.2,
8171,5156,CCOc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,1.03,
8172,13837,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,,-5.282
8173,3643,CCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,3.7,
8174,2690,CCC(=O)c1ccc(OC(=O)NC)cc1,1.55,
8175,10951,NS(=O)(=O)c1ccc2ncccc2c1,0.56,
8176,12551,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0.16,
8177,8832,Cc1ccc2ccccc2c1,3.86,-3.77
8178,6672,COC(=O)c1cc2ccccc2o1,2.53,
8179,13661,c1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4ccccc4n4cccc34)CC1)c1cccn12,2.52,
8180,7945,COc1cnc2ccccc2n1,2.31,
8181,4626,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,4.58,
8182,3315,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03,
8183,9741,Cn1c(=O)[nH]c(=O)c2[nH]cnc21,-0.5,
8184,6541,COC(=O)CCCO,-0.06,
8185,12729,O=[N+]([O-])c1ccccc1Nc1ccccc1,3.66,
8186,7541,COc1ccc(N)c(S(=O)(=O)O)c1,-3.49,
8187,2570,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-0.48,
8188,6991,CON(C)C(=O)Nc1cccc(F)c1,1.68,
8189,6678,COC(=O)c1ccc(Br)o1,1.84,
8190,8749,Cc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.5,
8191,7060,COP(=S)(OC)SCn1nnc2ccccc2c1=O,2.75,
8192,8794,Cc1ccc([N+](=O)[O-])cn1,0.99,
8193,5253,CC[C@H]1CS/C(=N\c2cccc(C)c2)N1C(=O)CCN1C(=O)c2ccccc2C1=O,4.96,
8194,13967,Cc1cc2c3ccccc3ccc2c2ccccc12,,-6.57
8195,6077,CN=c1[nH]c(C)nc2c1ncn2C1OC(CO)CC1F,0.64,
8196,10955,NS(=O)(=O)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,0.84,
8197,1043,CC(=O)OC1CCCC(NC(=O)N(CCF)N=O)C1,1.33,
8198,14017,O=C1NC(=O)C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)N1,,-1.99
8199,1138,CC(=O)Oc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.61,
8200,12980,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-1.98,
8201,13328,Oc1ccc(F)cc1,1.77,
8202,3677,CCCCF,2.58,
8203,8324,Cc1c([N+](=O)[O-])cc(C(N)=O)cc1[N+](=O)[O-],0.68,
8204,6285,CNC(=O)c1cc(Br)cc(C)c1O,3.51,
8205,4934,CCOCCCn1ccc(=O)c(O)c1CC,0.72,
8206,9605,Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,5.78,
8207,4400,CCN1C(=O)C(=O)c2ccc(OC)cc2C1=O,1.49,
8208,8082,CSC(SC)=C(C(=O)OC(C)C)C(=O)OC(C)C,3.38,
8209,4842,CCOC(=O)c1ccc(C#N)cc1,1.87,
8210,10196,N=C(N)Nc1ccccc1,0.53,
8211,1933,CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1,2.79,
8212,9981,N#CC(C#N)=NNc1ccc(C(=O)CCl)cc1,2.15,
8213,6849,COC1N(C2CC(F)C(CO)O2)C(=O)NC(=O)C1(C)Cl,0.71,
8214,10251,N=c1[nH]c(=O)c2ncn(COC(CO)CO)c2[nH]1,-1.66,
8215,12186,O=C1CCC=C2OC3=CCCC(=O)C3C(c3ccc(OCc4ccccc4F)cc3)C12,4.92,
8216,6685,COC(=O)c1ccc(CN(C)N=O)cc1,1.21,
8217,1583,CC(C)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.05,
8218,3942,CCCN(CCC)C(=O)COC(=O)c1ccccc1,2.65,
8219,341,C=CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.37,
8220,7376,COc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.27,
8221,12076,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,2.3,
8222,6652,COC(=O)c1cc(=O)[nH]c(=O)[nH]1,0.63,
8223,4794,CCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.54,
8224,2252,CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,2.53,-4.31
8225,5269,CCc1c(O)[nH]c(=O)[nH]c1=O,-0.35,
8226,5097,CCOc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.34,
8227,7263,COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,4.44,
8228,833,CC(=O)NNC(=O)Nc1cccc(I)c1,1.71,
8229,10156,N#Cc1ccnc2ccccc12,1.98,
8230,9221,Cc1nnc(-c2ccccc2)c(=O)n1N,0.83,
8231,9299,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,6.89,-6.8
8232,10968,NS(=O)(=O)c1nc2ccc(OCc3ccccc3)cc2s1,3.18,
8233,9418,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.46,
8234,6852,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Cl,0.84,
8235,668,CC(=O)N=c1[nH]c(=O)c2ncn(COCCOC(C)=O)c2[nH]1,-0.85,
8236,1644,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,-0.32,
8237,6118,CNC(=O)COC(=O)c1ccccc1,0.99,
8238,5148,CCOc1cccc(NC(C)=O)c1,1.82,
8239,10086,N#Cc1c(N)sc2ccccc12,2.17,
8240,7787,COc1cccc(OC)c1C,2.87,
8241,12815,O=c1[nH]c(=S)ccn1C1C=CC(CO)O1,-0.28,
8242,11098,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,2.71,
8243,12059,O=C(c1ccncc1)c1ccc([N+](=O)[O-])cc1,1.76,
8244,788,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,1.19,
8245,4619,CCOC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.53,
8246,1900,CC(C)NNC(=O)COc1ccccc1Cl,1.82,
8247,8600,Cc1ccc(C(C)C)cc1O,3.49,-2.08
8248,4983,CCOP(=O)(OCC)Oc1ccc(SC)cc1C,3.21,
8249,5299,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,3.18,
8250,12157,O=C1CC(Sc2ccccc2C(=O)OCc2ccccc2)N1,2.62,
8251,555,CC(=O)C(C)=O,-1.34,
8252,207,C1CCNC1,0.46,
8253,2811,CCC(C)C(NC(=O)C(NC(C)=O)C(C)C)C(=O)NCC(N)=O,-0.45,
8254,5402,CCc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,4.1,
8255,11270,O=C(CCn1ccnc1[N+](=O)[O-])NCCO,-1.08,
8256,7942,COc1cnc(Cl)cn1,1.52,
8257,281,C=C1C(=O)OC2C1CCC(C)C1(O)CCC(=O)C21C,0.83,
8258,6468,COC(=O)C(CC(C)C)NC(C)=O,0.84,
8259,3216,CCCCC(CC)C(=O)N1c2ccc(C)cc2C2CN(C)CCC21,4.14,
8260,11114,Nc1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,2.17,
8261,11063,Nc1ccc(Cl)cc1C(=O)O,1.57,
8262,5660,CN(C)C(N(C)C)=S(I)c1ccccc1F,-0.55,
8263,471,C=COCC,1.04,-0.85
8264,3912,CCCCc1cssc1=S,3.7,
8265,4420,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CCOCOCCOC)OC1=O,2.03,
8266,9562,Clc1ccc(Cl)c2ccccc12,4.66,
8267,5613,CN(C)C(=O)c1ccccn1,-0.45,
8268,11210,Nn1c(SCC(=O)Nc2ccccc2-c2ccccc2)nnc1-c1ccc(OC(F)F)cc1,4.85,
8269,6571,COC(=O)CSc1ccccc1[N+](=O)[O-],1.88,
8270,5211,CCS(=O)c1ccc([N+](=O)[O-])cc1C#N,2.15,
8271,5061,CCOc1cc(-c2nnc(-c3ccco3)o2)cc(OCC)c1OCC,3.96,
8272,4478,CCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.07,
8273,9312,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.98,
8274,4819,CCOC(=O)c1c(NC(=O)CSc2nnc(C)s2)sc2c1CCCCC2,5.03,
8275,1345,CC(C)(C)C(=O)C(C#N)=NNc1cccc(Cl)c1,4.62,
8276,3992,CCCN=c1[nH]c(SC(F)F)nc(=NC(C)C)[nH]1,4.23,
8277,1597,CC(C)C(=O)NCCNCC(O)COCCc1ccccc1,0.95,
8278,2399,CC1=NC(c2ccccc2)c2cc(Cl)ccc2NC1=O,3.33,
8279,7916,COc1ccccc1OCC(O)COC(N)=O,0.61,-0.985
8280,4299,CCN(CC)CCCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,8.05,
8281,9651,Clc1ccc2ncccc2c1,2.73,
8282,5460,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-0.3,
8283,12437,O=P1(N(CCCl)CCCl)NCCCO1,0.63,
8284,13364,Oc1ccc2cccnc2c1,1.98,
8285,3513,CCCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,5.28,
8286,11608,O=C(O)C1CCCCC1,1.96,
8287,7056,COP(=S)(OC)SCC(=O)N(C)C=O,1.48,-1.995
8288,3070,CCCC(=O)N1CCCC1=O,1.18,
8289,3644,CCCCCOn1c(=O)[nH]c(C)c(Br)c1=O,1.69,
8290,2574,CC1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21,-0.22,
8291,721,CC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.67,
8292,4869,CCOC(=O)c1ccco1,1.52,
8293,6950,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0.3,
8294,14013,O=C(Nc1cccc(Cl)c1)OCC#CCCl,,-4.37
8295,1265,CC(=O)c1ccccc1NCC#N,1.58,
8296,7212,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(Cl)c(OC)c1,2.13,
8297,12424,O=P(N1CC1)(N1CC1)N(N=Cc1ccccc1)c1ccccc1,0.56,
8298,3057,CCCC(=NOCC)C1C(=O)CC2(CCC(C)CC2)OC1=O,4.07,
8299,4720,CCOC(=O)CCCOc1ccc(Cl)cc1C,4.26,
8300,12476,O=S(=O)(Oc1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1)c1ccccc1,3.72,
8301,12782,O=[N+]([O-])c1nonc1-c1ccccc1,2.63,
8302,585,CC(=O)C=Cc1ccc(Cl)cc1,2.8,
8303,8966,Cc1cccc2cc3cccc(C(=O)NCCCN(C)CCCN=c4[nH][n+]([O-])c5ccccc5[n+]4[O-])c3nc12,2.28,
8304,3099,CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,3.34,-5.0710000000000015
8305,14000,Fc1ccccc1Br,,-2.7
8306,1100,CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0.11,
8307,1629,CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)O,-1.82,
8308,11132,Nc1ccc2[nH]ncc2c1,0.65,
8309,10496,NC(=O)N=c1cnc2ccccc2[nH]1,1.3,
8310,4039,CCCOC(=O)C(C(=O)OCCC)=C1SC=CS1,3.93,
8311,9892,FC(F)(F)c1ccccc1,3.01,-2.51
8312,11377,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,1.04,
8313,10064,N#CN=[N+]([O-])c1cccc(Br)c1,2.56,
8314,3971,CCCN(N=O)C(N)=O,0.3,
8315,9016,Cc1ccccc1N1CCNCC1,2.14,
8316,333,C=CC1CCC2OC2C1,2.08,
8317,1462,CC(C)(C)NCC(O)COCCCc1ccccc1,2.58,
8318,10568,NC(=O)c1ccc(O)cc1,0.33,
8319,6101,CNC(=O)C(Cc1ccc(O)cc1)NC(C)=O,-0.32,
8320,2000,CC(C)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.21,
8321,13814,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,,-5.24
8322,2579,CC1c2nc3ccccc3c(=O)n2CN1c1ccccc1,1.79,
8323,4650,CCOC(=O)C(Cc1ccccc1Cl)=NC=O,2.41,
8324,13610,c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.8,
8325,11685,O=C(O)CCCOc1cccc2ccccc12,3.5,
8326,5005,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,4.39,-4.862
8327,10058,N#CN=[N+]([O-])c1ccc(Br)cc1,2.5,
8328,5651,CN(C)C(N(C)C)=S(I)c1cccc(Cl)c1,-0.17,
8329,13916,CCCOCC,,-0.66
8330,2607,CC=NC(=O)C1C2CCC(C2)C1C(=O)NCC,0.66,
8331,4495,CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1.79,
8332,2773,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,0.52,
8333,11160,Nc1cccc(N)c1,-0.33,
8334,1106,CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.23,-4.47
8335,6600,COC(=O)NC1=NCC(c2ccccc2Cl)N1C,2.08,
8336,9078,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-0.93,
8337,3459,CCCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,3.71,
8338,7483,COc1ccc(CC(C)N)cc1OC,1.2,
8339,13861,CCC(CC)CO,,-1.17
8340,396,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.47,
8341,9281,Cl.NCCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,0.12,
8342,7560,COc1ccc(NC(=O)N(C)C)cc1Cl,1.64,-2.564
8343,5042,CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,4.29,
8344,13910,CCCCOC=O,,-1.37
8345,3771,CCCCOC(=O)C=Cc1ccc(O)c(O)c1,3.53,
8346,9527,Clc1ccc(Br)cc1,3.54,-3.63
8347,13275,Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,1.08,
8348,1267,CC(=O)c1ccccc1O,1.92,
8349,1251,CC(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,2.78,
8350,4135,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,3.77,
8351,2086,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.81,
8352,470,C=COC(C)=O,0.73,
8353,5866,CN(C=O)c1ccccc1,1.09,
8354,6429,COC(=O)C(=Cc1ccccc1)C(=O)OC,2.24,
8355,8744,Cc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.06,
8356,13893,CCCCCCCC(=O)OC,,-3.17
8357,8295,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,6.5,-7.3210000000000015
8358,13630,c1ccc2c(c1)COC2,1.76,
8359,4494,CCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.14,
8360,9505,Clc1ccc(-c2cc3ccccn3c2)cc1,5.2,
8361,10897,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,-0.44,
8362,3235,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCN=c1[nH]oc(=N)[nH]1)C(C)C,4.11,
8363,3627,CCCCCOC(C)=O,2.3,-1.89
8364,12992,O=c1cncc[nH]1,-1.49,
8365,907,CC(=O)Nc1ccc(C(N)=O)cc1,0.01,
8366,1134,CC(=O)Oc1ccc(C(=O)Nc2cccc(C(=O)c3cccc(NC(=O)c4ccc(OC(C)=O)cc4)c3)c2)cc1,5.34,
8367,9644,Clc1ccc2cc[nH]c2c1,3.25,
8368,9559,Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1,6.51,
8369,12653,O=[N+]([O-])c1ccc(N=C=S)cc1,3.62,
8370,13239,OCc1cccs1,0.87,
8371,4338,CCN(CC)CCSC(=NO)c1nonc1C,1.4,
8372,6934,COCCc1ccc(OCC(O)CNC(C)C)cc1,1.88,
8373,3354,CCCCCCCC/C=C/CCCCCCCC(=O)OC,7.45,
8374,9593,Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,6.3,
8375,3901,CCCCc1ccc(O)cc1,3.65,
8376,8655,Cc1ccc(CCOCCNS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.07,
8377,13295,Oc1cc(O)c(-c2ccccc2)o1,1.47,
8378,7229,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1C(C)C,3.37,
8379,9134,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,0.54,
8380,824,CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,0.11,
8381,6605,COC(=O)Nc1ccc(C#N)cc1,1.82,
8382,2505,CC1CCCCC1,3.61,-3.85
8383,2973,CCC1(CC)SCC(=O)NC1=O,1.52,
8384,7914,COc1ccccc1OCC(O)CNC(C)C,1.69,
8385,7690,COc1ccc2cc(C(C)C(=O)Oc3ccccc3)ccc2c1,5.17,
8386,2115,CC(N)CCc1ccccc1,2.12,
8387,10654,NC(CCCCNC=O)C(=O)O,-2.84,
8388,3886,CCCCc1ccc(CC(=O)O)cc1,3.25,
8389,8207,C[N+](C)(C)[N-]C(=O)c1ccccc1,-0.11,
8390,12833,O=c1[nH]c2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,2.73,
8391,26,Brc1ccc(Br)cc1,3.79,-4.07
8392,4681,CCOC(=O)C1C=NC2CCCCN2C1=O,0.57,
8393,8643,Cc1ccc(C=C(C#N)C#N)o1,2.03,
8394,161,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.77,
8395,6893,COCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,-0.49,
8396,40,Brc1ccccc1Br,3.64,-3.5
8397,4449,CCN=c1[nH]c(Cl)nc(=NC(C)(C)C#N)[nH]1,2.22,-3.15
8398,5874,CN(CCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCCNC(=O)c1cccc2cc3ccccc3nc12,1.53,
8399,4444,CCN=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.16,
8400,3573,CCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.24,
8401,12835,O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,1.22,
8402,4792,CCOC(=O)NN1CC=CCC1,1.09,
8403,7911,COc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.04,
8404,249,C=C(C)C(=O)OCc1ccccc1,2.53,
8405,13173,OCCCc1cccnc1,0.6,
8406,320,C=CC(=O)c1ccccc1,1.88,
8407,3238,CCCCC(O)CC,2.24,-1.47
8408,8935,Cc1cccc(Nc2ccccc2C(=O)O)c1,4.88,
8409,1869,CC(C)NCC(O)COCCc1ccccc1,1.76,
8410,13397,S=C(NC1CCCCC1)NC1CCCCC1,3.69,
8411,12743,O=[N+]([O-])c1cn[nH]c1,0.59,
8412,4521,CCNC(C)C,0.93,
8413,5423,CCc1nc(S(=O)(=O)Nc2c(F)cccc2F)nn1-c1ccccc1,3.7,
8414,14029,OC1CCCCCCC1,,-1.29
8415,3700,CCCCN(CCCC)c1cc(N)[n+]([O-])c(=N)[nH]1,3.19,
8416,13863,CCC(O)C(C)C,,-0.7
8417,11157,Nc1cccc(Cl)c1Cl,2.82,
8418,13906,CCCCCCCl,,-3.12
8419,9896,FC(F)(F)c1nc(-c2ccc(-c3noc(C(F)(F)F)n3)cc2)no1,6.06,
8420,10300,N=c1[nH]cnc2c1nc(SCc1ccccc1)n2C1OC2CO[PH](=O)(=O)OC2C1O,-1.15,
8421,3984,CCCN1CCOC2c3cccc(O)c3CCC21,2.22,
8422,3173,CCCCBr,2.75,-2.37
8423,1257,CC(=O)c1cccc(S(N)(=O)=O)c1,0.21,
8424,11954,O=C(OC(=O)c1ccccc1)c1ccccc1,2.26,
8425,12054,O=C(c1ccccn1)n1c(=O)[nH]cc(F)c1=O,-0.06,
8426,4255,CCN(CC)C(=O)OCc1ccccc1,2.93,
8427,13888,CCCCCC(C)C,,-5.08
8428,6943,COCN1C(=O)C(O)N=C(c2ccccc2)c2cc(N)ccc21,0.75,
8429,9533,Clc1ccc(C2NCCS2)cc1,2.1,
8430,12396,O=NN1CC=CCC1,1.18,
8431,7755,COc1cccc(Cl)c1,2.98,-2.78
8432,13662,c1ccc2c(c1)[nH]c1ccccc12,3.72,-5.27
8433,9392,Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,6.67,-7.21
8434,2181,CC/C(=C\c1ccccc1)[N+](=O)[O-],2.86,
8435,4809,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N2CCc3ccccc32)c1C,4.47,
8436,8653,Cc1ccc(CCN)cc1,1.83,
8437,4717,CCOC(=O)CCCN1C(=O)C=CC1=O,0.67,
8438,13365,Oc1ccc2ncccc2c1,1.8,-2.16
8439,3838,CCCCOc1ccc(O)cc1,2.9,
8440,3768,CCCCOC(=O)C(N)Cc1ccc(O)cc1,1.8,
8441,10027,N#CCCN(CCC#N)N=O,0.08,
8442,12769,O=[N+]([O-])c1nccn1CCN1CCCCC1,0.36,
8443,7109,COc1c(OC)c(OC(C)=O)c2c(OC)cccc2c1OC(C)=O,2.43,
8444,2233,CC1(C)Cc2cccc(O)c2O1,2.08,
8445,13219,OCc1ccc(F)cc1,1.36,
8446,1035,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,1.23,
8447,5338,CCc1ccc2c(c1)C(=O)c1ccc(NC(C)=O)cc1S2(=O)=O,3.44,
8448,9012,Cc1ccccc1N,1.32,-2.21
8449,6809,COC1=C(OC)C(=O)C=CC1=O,0.34,
8450,13304,Oc1ccc(Br)cc1Br,3.22,
8451,3027,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,2.21,
8452,12311,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.2,
8453,9289,ClC(Cl)(Cl)c1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,3.75,
8454,7312,COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,0.66,
8455,8423,Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,3.39,
8456,10603,NC(=O)c1cccnn1,-0.73,
8457,262,C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,2.19,
8458,6787,COC(OC)OC,0.25,
8459,6136,CNC(=O)N(C)C(=O)Nc1cc(S(=O)(=O)C(C)C)ccc1F,1.87,
8460,9346,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2(Cl)Cl,6.64,
8461,10739,NCCCC(N)C(=O)O,-4.22,
8462,2548,CC1OC(=O)c2ccccc21,1.41,
8463,7050,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.3,-4.04
8464,6670,COC(=O)c1cc2[nH]c(S(=O)Cc3ncccc3C)nc2cc1C,2.4,
8465,10402,N=c1nc(Cl)c2ncn(C3CCC(CO)O3)c2[nH]1,0.21,
8466,4816,CCOC(=O)c1c(N)n2c(=O)/c(=C/c3ccc(C(=O)OC)cc3)sc2c(C(=O)OC)c1=c1ccc(=C(O)OC)cc1,6.95,
8467,4093,CCCOc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.02,
8468,5926,CN(N=Nc1ccc(C(N)=O)cc1)C(C)(C)C,2.61,
8469,13291,Oc1cc(Cl)cc(Cl)c1Cl,3.84,-2.67
8470,6001,CN1CC=C(c2cccs2)CC1,2.51,
8471,12742,O=[N+]([O-])c1cn(Cc2ccccc2)cn1,1.36,
8472,1529,CC(C)(C)c1cccc(OCC(=O)O)c1,2.96,
8473,6564,COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,1.35,
8474,13261,Oc1c(Br)cc(Br)c(O)c1Br,4.37,
8475,1019,CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(=O)CC21C,2.43,
8476,5673,CN(C)C=C[N+](=O)[O-],-0.8,
8477,10078,N#CNc1ccccc1,1.87,
8478,11826,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1I,4.8,
8479,11519,O=C(Nc1ccc(Cl)cc1)c1cccnc1,2.52,
8480,11120,Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.04,
8481,12058,O=C(c1ccncc1)c1ccc(O)cc1,1.37,
8482,3022,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(OC(C)=O)C1C,3.32,
8483,4802,CCOC(=O)OCn1c(=O)[nH]cc(F)c1=O,0.15,
8484,9620,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,5.99,
8485,985,CC(=O)Nc1cccc([N+](=O)[O-])c1,1.47,
8486,11251,O=C(CCCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,4.42,
8487,2903,CCC(CC)C(=O)NC(N)=O,0.91,
8488,12481,O=S(=O)(c1ccccc1)c1ccc2ncccc2c1,2.57,
8489,10575,NC(=O)c1cccc(Br)c1,1.65,
8490,9057,Cc1ccnc2c(O)cccc12,2.41,
8491,958,CC(=O)Nc1ccc2nccnc2c1,1.0,
8492,85,C#CCC(O)(c1cccnc1)c1ccc2ccccc2c1,2.14,
8493,6251,CNC(=O)Oc1cccc(C(C)(C)C)c1,2.93,
8494,7045,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,2.23,
8495,887,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.02,-3.24
8496,8837,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,2.4,
