,smiles,pH,logD
4473,NCCc1c[nH]c2ccc(-c3nc(C4CC4)no3)cc12,7.4,0.6
4474,NCCc1c[nH]c2ccc(O)cc12,7.4,-2.17
4475,NCCc1ccc(O)c2[nH]c(=O)sc12,7.4,0.33
4476,NCCn1ncc2ccc(O)cc21,7.4,0.254
4477,NC[C@@H]1CNC(C(=O)NC(CCc2ccccc2)C(=O)Nc2ccc3ncccc3c2)C1,7.4,0.5
4478,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,6.8,-2.0
4479,NCc1ccc(NC(=O)c2cc(N=c3nccc[nH]3)c3cc(C(N)=NO)ccc3c2)cc1,7.4,-0.85
4480,NCc1cccc(Cc2ncccn2)c1,7.4,-1.11
4481,NCc1cccc(Cn2cccn2)c1,7.4,-0.77
4482,NCc1cccc(Cn2cnc3ccccc32)c1,7.4,0.21
4483,NCc1nc2ccccc2[nH]1,7.4,0.4
4484,NN=c1[nH]c2ccccc2[nH]c1=O,7.4,0.44
4485,NNC(=O)c1ccncc1,7.4,-0.57
4486,NNCCc1ccccc1,7.4,-0.01
4487,NS(=O)(=O)Cc1noc2ccccc12,7.4,0.55
4488,NS(=O)(=O)N1CCN(C2CN(CC[C@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,7.4,1.7
4489,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,5.5,0.4
4490,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,6.5,-0.5
4491,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,6.8,-1.0
4492,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,7.4,-0.7933333333333333
4493,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,7.4,-0.94
4494,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,7.4,0.8983333333333333
4495,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,7.4,0.92
4496,NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)co1,7.4,0.79
4497,NS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2CNCc2ccccn2)cs1,7.4,0.3
4498,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,7.4,1.78
4499,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,7.4,0.31
4500,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,7.4,-0.05
4501,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,7.4,0.4
4502,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,7.4,2.12
4503,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,5.5,-0.21
4504,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,6.5,-0.2
4505,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,7.4,-0.151375
4506,NS(=O)(=O)c1ccc(CCN=c2ccc3nnc(-c4ccccc4)n3[nH]2)cc1,7.4,2.19
4507,NS(=O)(=O)c1ccc(Cn2cnc3ccccc32)cc1,7.4,1.04
4508,NS(=O)(=O)c1ccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc1,7.4,2.7
4509,NS(=O)(=O)c1ccc(N=c2nc(-c3ccccc3)cc[nH]2)cc1,7.4,2.86
4510,NS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,7.4,2.7
4511,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,7.4,1.7
4512,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,7.4,2.17
4513,NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,7.4,1.9
4514,NS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)c1,7.4,2.97
4515,NS(=O)(=O)c1cccc(N=c2[nH]ccc(=Nc3cccc4[nH]ncc34)[nH]2)c1,7.4,2.6
4516,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1[nH]c(=O)c(=O)[nH]c12,7.4,0.36
4517,NS(=O)(=O)c1nc2ccccc2s1,7.4,1.35
4518,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.4,0.31
4519,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,7.4,1.56
4520,N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,7.4,1.97
4521,N[C@@H]1CNC(C(=O)NC(CCc2ccccc2)C(=O)Nc2cnc3ccccc3c2)C1,7.4,1.1
4522,N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,7.4,1.89
4523,Nc1cc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)cc(C(F)(F)F)c1,7.4,0.2
4524,Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,7.4,3.2
4525,Nc1ccc(C(=O)O)cc1,7.4,-1.77
4526,Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1,7.4,3.2
4527,Nc1ccc(CN=c2[nH]c3ccccc3c(=O)o2)cc1,7.4,2.0
4528,Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,7.4,1.97
4529,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,7.4,3.45
4530,Nc1ccc(OCCc2ccccc2)cc1,7.4,2.71
4531,Nc1ccc(OCc2ccccc2)cc1,7.4,2.2
4532,Nc1ccc(S(=O)(=O)N2CCCC2)cc1,7.4,0.98
4533,Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,7.4,-0.37
4534,Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,7.4,-0.01
4535,Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1,7.4,-0.6
4536,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,7.4,0.7799999999999999
4537,Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,7.4,3.8
4538,Nc1ccc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2c1,7.4,2.64
4539,Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,7.4,2.39
4540,Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2,7.4,1.72
4541,Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4,2.23
4542,Nc1ccc2c(c1)C(=O)c1ccccc1-2,7.4,2.9
4543,Nc1ccc2c[nH]nc2c1,7.4,0.52
4544,Nc1ccc2nc(-c3ccc(O)cc3)sc2c1,7.4,3.1
4545,Nc1ccc2ncccc2c1,7.4,1.33
4546,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,7.4,3.29
4547,Nc1cccc(C(=O)O)c1,7.4,-2.38
4548,Nc1cccc(Cn2cnc3ccccc32)c1,7.4,1.92
4549,Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,7.4,1.6
4550,Nc1cccc2c1-c1ccccc1C(=O)C2=O,7.4,2.31
4551,Nc1cccc2c1C(=O)C(=O)c1ccccc1-2,7.4,2.95
4552,Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,7.4,3.18
4553,Nc1ccccc1C(=O)O,7.4,-1.31
4554,Nc1ccccc1CCOCCS(=O)(=O)CCCNCCc1ccc(O)c2[nH]c(=O)sc12,7.4,1.17
4555,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1,7.4,1.69
4556,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,7.4,2.82
4557,Nc1ccccc1NC(=O)c1ccc(-c2nccs2)cc1,7.4,2.3
4558,Nc1ccccc1NC(=O)c1ccc(C2CCN(CCC(=O)Nc3ccccc3F)CC2)cc1,7.4,2.76
4559,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,7.4,2.31
4560,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,7.4,2.51
4561,Nc1ccccc1NC(=O)c1ccc(CN=c2nc(-c3cccnc3)cc[nH]2)cc1,7.4,2.28
4562,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,7.4,1.26
4563,Nc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1,7.4,1.2
4564,Nc1ccccc1NC(=O)c1ccccn1,7.4,1.0
4565,Nc1ccccc1[N+](=O)[O-],7.4,-0.96
4566,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,7.4,3.52
4567,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,7.4,2.8
4568,O=C(/C=C/Sc1nc[nH]n1)c1ccc(Cl)cc1,7.4,3.1
4569,O=C(/C=C/c1cc2c(cc1[N+](=O)[O-])OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,7.4,3.1
4570,O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,7.4,3.85
4571,O=C(C(O)CO)N1CC=C(c2ccc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,7.4,1.09
4572,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,7.4,2.43
4573,O=C(C1CCCCN1)N1CCN(c2nc(=NCc3ccc(Cl)cc3Cl)c3cccnc3[nH]2)CC1,7.4,2.27
4574,O=C(C1CCCN1)N1CCN(c2nc(=NCc3ccc(Cl)cc3Cl)c3cccnc3[nH]2)CC1,7.4,2.41
4575,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,7.4,2.5
4576,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,7.4,3.7
4577,O=C(C=CC(=O)OCC(O)COc1ccc(Cl)cc1)CCOC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,7.4,1.18
4578,O=C(C=CC(=O)OCC(O)COc1ccc(Cl)cc1)CCOC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,7.4,1.04
4579,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,7.4,1.52
4580,O=C(C=Cc1ccco1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,7.4,4.51
4581,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1c(Cl)ccc2nc(CN3CCN(CCO)CC3)ccc12,7.4,2.93
4582,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]ncc2c1,7.4,4.03
4583,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2[nH]c(=NCCNCCO)ccc12,7.4,1.79
4584,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,7.4,2.62
4585,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,7.4,3.83
4586,O=C(CC1CCCCC1)Nc1c(Cl)ccc2[nH]c(=NCCCO)ccc12,7.4,3.29
4587,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,7.4,1.15
4588,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,7.4,3.04
4589,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,7.4,3.12
4590,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(=O)[nH]c1,7.4,3.04
4591,O=C(CCC1CCCCC1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,7.4,6.84
4592,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,7.4,2.8066666666666666
4593,O=C(CCCOCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,7.4,1.55
4594,O=C(CCCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,7.4,3.93
4595,O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,7.4,2.9
4596,O=C(CCOCCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,7.4,1.91
4597,O=C(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,7.4,1.34
4598,O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,7.4,3.1
4599,O=C(CCc1ccccc1)c1ccccc1,7.4,3.77
4600,O=C(CCc1ccccc1O)Nc1ccccc1,7.4,2.71
4601,O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,7.4,3.4
4602,O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NC(CO)CO,7.4,2.61
4603,O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,7.4,3.05
4604,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,7.4,2.62
4605,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,7.4,3.4
4606,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,7.4,2.4
4607,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1,7.4,3.3
4608,O=C(CNC(O)c1cc(=O)[nH]c2ccccc12)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,7.4,3.48
4609,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,7.4,1.85
4610,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,7.4,1.79
4611,O=C(CO)N1CCC[C@@H]1COc1cccc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.4,3.71
4612,O=C(CO)N1CCC[C@H]1COc1cccc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.4,3.62
4613,O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,7.4,3.21
4614,O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,7.4,3.47
4615,O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,7.4,3.03
4616,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1,7.4,2.74
4617,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1,7.4,2.63
4618,O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1,7.4,2.7
4619,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,7.4,3.38
4620,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,7.4,2.55
4621,O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,7.4,2.63
4622,O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,7.4,3.07
4623,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCO,7.4,0.42
4624,O=C(COc1ccc(SCCCCCc2ccccc2)cc1)COc1ccc(C(=O)O)cc1,7.4,3.63
4625,O=C(COc1ccccc1)N1CCOCC1,7.4,0.75
4626,O=C(COc1ccccc1)c1ccccc1,7.4,2.87
4627,O=C(COc1ccccc1O)NC1CCCC1,7.4,2.31
4628,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,7.4,1.86
4629,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,7.4,1.6
4630,O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,7.4,3.2
4631,O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,7.4,3.6
4632,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)N=c1[nH]cc(-c2ccccc2)s1,7.4,3.95
4633,O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,7.4,2.0
4634,O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,7.4,1.33
4635,O=C(Cc1c[nH]c2ccc(Br)cc12)N1CCN(c2ccc([N+](=O)[O-])c3nonc23)CC1,7.4,3.0
4636,O=C(Cc1cc(=Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)[nH][nH]1)Nc1cccc(F)c1F,7.4,2.08
4637,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,7.4,3.36
4638,O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,7.4,1.33
4639,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,7.4,2.54
4640,O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,7.4,-0.63
4641,O=C(Cc1cccc2ccccc12)Nc1ccccc1,7.4,3.9
4642,O=C(Cc1ccccc1)N=c1[nH]ccs1,7.4,2.5
4643,O=C(Cc1ccccc1)c1ccc(O)cc1O,7.4,3.09
4644,O=C(Cc1ccccn1)c1ccc(Cl)cc1,7.4,2.96
4645,O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,7.4,3.22
4646,O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,7.4,3.54
4647,O=C(N=C1NC(c2ccccc2)c2ccccc2NC1=O)Nc1ccccc1F,7.4,3.9
4648,O=C(N=C1NCCS1)c1sc2cc(F)ccc2c1Cl,7.4,5.16
4649,O=C(N=c1[nH]c(-c2ccccc2)cs1)c1cccnc1,7.4,3.62
4650,O=C(N=c1[nH]c2c(=O)[nH]cnc2s1)c1ccccc1,7.4,1.94
4651,O=C(N=c1[nH]c2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,7.4,3.0
4652,O=C(N=c1[nH]c2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,7.4,3.3
4653,O=C(N=c1[nH]cc(F)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,7.4,3.245
4654,O=C(N=c1[nH]ccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,7.4,2.55
4655,O=C(N=c1[nH]ccs1)c1ccccc1,7.4,2.43
4656,O=C(N=c1[nH]ccs1)c1cccnc1,7.4,2.25
4657,O=C(N=c1[nH]nc(-c2ccc(Cl)cc2)o1)c1cccc(C(F)(F)F)c1,7.4,4.51
4658,O=C(N=c1[nH]nc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,7.4,1.92
4659,O=C(N=c1[nH]nc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccccc1,7.4,1.02
4660,O=C(N=c1c(Cl)c[nH]cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,7.4,3.95
4661,O=C(N=c1cc(-c2cc[nH]c(=Nc3ccccc3)c2)cc[nH]1)C1CCOCC1,7.4,3.7
4662,O=C(N=c1cc[nH]cc1)c1cccc2ccccc12,7.4,3.1
4663,O=C(N=c1ccc(N2CCOCC2)c[nH]1)c1n[nH]c(=Nc2ccccc2F)o1,7.4,2.4
4664,O=C(N=c1cccc(NC(=O)c2ccccc2)[nH]1)c1ccccc1,7.4,4.02
4665,O=C(N=c1cccc[nH]1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,7.4,4.24
4666,O=C(N=c1cccc[nH]1)c1ccccc1,7.4,2.2
4667,O=C(N=c1nn[nH][nH]1)c1cc(Oc2ccccc2)c2ccccn2c1=O,7.4,0.67
4668,O=C(NC(Cc1ccc(C#CCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,0.27
4669,O=C(NC(Cc1ccc(CCCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,0.51
4670,O=C(NC(Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,0.08
4671,O=C(NC(Cc1ccc(OCCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,-0.22
4672,O=C(NC(Cc1ccc(OCCN=c2[nH]c3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,0.6
4673,O=C(NC(Cc1ccc(OCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,-0.48
4674,O=C(NC(Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,0.33
4675,O=C(NC(Cc1ccc(OCCc2ccc3c(n2)NCCO3)cc1)C(=O)O)c1c(Cl)cccc1Cl,7.4,-0.18
4676,O=C(NC(Cc1cccc(OCCCN=c2cccc[nH]2)c1)C(=O)O)c1c(Cl)cccc1Cl,7.4,0.16
4677,O=C(NC(Cc1ccccc1)C(=O)C(O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,7.4,2.8
4678,O=C(NC(Cc1ccccc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,7.4,3.6
4679,O=C(NC1CC1)c1cc(-c2cccs2)on1,7.4,2.54
4680,O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,7.4,4.36
4681,O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cccs2)C1,7.4,2.93
4682,O=C(NC1CCCCC1)N1CCN(c2ccccc2Cl)CC1,7.4,3.78
4683,O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1,7.4,3.01
4684,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.4,1.4
4685,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,7.4,2.31
4686,O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.4,1.64
4687,O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,2.86
4688,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,7.4,3.64
4689,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.56
4690,O=C(NC1Cc2ccccc2N(CC(O)=NO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,2.4
4691,O=C(NC1Cc2ccccc2N(CCCO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.49
4692,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.05
4693,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,7.4,3.4
4694,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.313333333333334
4695,O=C(NC1Cc2ccccc2N(C[C@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,7.4,3.27
4696,O=C(NCC(=O)N(CCO)c1ccccc1)c1cc2cc(Cl)ccc2[nH]1,7.4,3.37
4697,O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,7.4,-0.34
4698,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,7.4,0.26
4699,O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nn[nH]n4)C3)ccc12,7.4,3.08
4700,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,7.4,2.1
4701,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,7.4,1.58
4702,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,7.4,1.49
4703,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,7.4,1.55
4704,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,7.4,1.84
4705,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,7.4,1.45
4706,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,7.4,1.77
4707,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,7.4,2.09
4708,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,7.4,1.83
4709,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ncc1Cl,7.4,1.56
4710,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCCNCCCO)ccc1Cl,7.4,1.41
4711,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl,7.4,2.18
4712,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc[nH]c(=NCC2CCNCC2)c1Cl,7.4,0.6
4713,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(Cl)c1Cl,7.4,4.37
4714,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,7.4,4.21
4715,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Br,7.4,4.15
4716,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,7.4,4.05
4717,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1Cl,7.4,1.77
4718,O=C(NCC1CCCCC1)c1c(Cl)ccc2ncccc12,7.4,2.65
4719,O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,7.4,1.26
4720,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,7.4,2.53
4721,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,7.4,0.8099999999999999
